city,X,집계년도,재산번호,재산구분명,재산종류명,행정재산구분명,회계구분명,산구분명,시군구명,읍면동명,리명,본번,부번,입력시스템명,실지목명,공부지목명,재산수량,재산면적,대장가액.원.,기준가액.원.,재산관리기관명,분임관리기관명,위임관리기관명,취득일자,취득승인여부,취득방법명,재산명칭,등록일자,비고,address,longitude,latitude,avg_price
Goyang,41982,2015,170526,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,구산동,NA,265,5,행정,대,dae,1,254,39370000,39370000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2007-12-31,Y,누락재산등록,도로,2011-09-26,,경기도 고양시 일산서구 구산동  265 - 5,126.7081,37.6983,155000
Goyang,41983,2015,170527,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,구산동,NA,266,4,행정,전,jeon,1,2,568000,568000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2008-01-09,Y,누락재산등록,도로,2011-09-26,,경기도 고양시 일산서구 구산동  266 - 4,126.7084,37.6983,284000
Goyang,41984,2015,172729,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,가좌동,NA,583,7,행정,대,dae,1,11,5830000,5830000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2010-08-11,Y,누락재산등록,도로,2012-02-20,,경기도 고양시 일산서구 가좌동  583 - 7,126.7156,37.6999,530000
Goyang,41985,2015,172730,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,가좌동,NA,583,8,행정,대,dae,1,41,21730000,21730000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2010-06-29,Y,누락재산등록,도로,2012-02-20,,경기도 고양시 일산서구 가좌동  583 - 8,126.7154,37.7,530000
Goyang,41986,2015,172831,토지,일반재산,미등록,일반회계,일반,경기도 고양시 일산동구,백석동,NA,1035,0,행정,답,dap,1,49,8330000,8330000,경기도 자치행정국 회계과,,경기도 고양시 행정지원국 회계과,2010-08-30,Y,누락재산등록,답,2012-02-20,,경기도 고양시 일산동구 백석동  1035 - 0,126.7879,37.6362,170000
Goyang,41987,2015,172704,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산동구,백석동,NA,1035,4,행정,도로,road,1,57,8208000,8208000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2010-08-30,Y,누락재산등록,도로,2012-02-20,,경기도 고양시 일산동구 백석동  1035 - 4,126.7879,37.6362,144000
Goyang,41988,2015,184233,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산동구,백석동,NA,1037,4,행정,도로,road,1,13,763100,763100,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2012-09-21,Y,누락재산등록,도로,2013-12-30,,경기도 고양시 일산동구 백석동  1037 - 4,126.788,37.6362,58700
Goyang,42002,2015,172735,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,가좌동,NA,623,10,행정,임야,forest,1,507,48519900,48519900,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2010-06-25,Y,누락재산등록,도로,2012-02-20,,경기도 고양시 일산서구 가좌동  623 - 10,126.7117,37.6997,95700
Goyang,42003,2015,184306,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,가좌동,NA,971,2,행정,도로,road,1,492,46248000,46248000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2012-09-21,Y,누락재산등록,도로,2013-12-31,,경기도 고양시 일산서구 가좌동  971 - 2,126.709,37.6831,94000
Goyang,42004,2015,184307,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,가좌동,NA,972,1,행정,도로,road,1,571,53674000,53674000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2012-09-21,Y,누락재산등록,도로,2013-12-31,,경기도 고양시 일산서구 가좌동  972 - 1,126.7091,37.683,94000
