city,X,집계년도,재산번호,재산구분명,재산종류명,행정재산구분명,회계구분명,산구분명,시군구명,읍면동명,리명,본번,부번,입력시스템명,실지목명,공부지목명,재산수량,재산면적,대장가액.원.,기준가액.원.,재산관리기관명,분임관리기관명,위임관리기관명,취득일자,취득승인여부,취득방법명,재산명칭,등록일자,비고,address,longitude,latitude,avg_price
Namyangju,118254,2015,188421,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,도농동,,263,1,이호조,수도용지,water,1,20,1876987430,1876987430,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2014-11-14,Y,매입,river 외 9필지,2014-12-22,,경기도 남양주시 도농동  263 - 1,127.1506,37.6054,93849371.5
Namyangju,91389,2015,93160,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,791,30,행정,ddap,dap,1,1,30342000,30342000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2002-12-20,Y,매입,하  천,2007-12-26,[토지분류코드:][관리dae장코드:2505598],경기도 남양주시 오남읍 오남리 791 - 30,127.2021,37.6937,30342000
Namyangju,62050,2015,114414,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,와부읍,팔당리,802,2,행정,jeon,jeon,1,8.9,267448000,267448000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,1990-05-24,Y,매입,,2008-01-17,,경기도 남양주시 와부읍 팔당리 802 - 2,127.2374,37.5549,30050337.08
Namyangju,113872,2015,188480,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진접읍,장현리,295,2,이호조,jeon,jeon,1,192,1801532000,1801532000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2014-11-28,Y,매입,경기도 남양주시 진접읍 장현리 일반번지 295-2번지,2014-12-22,,경기도 남양주시 진접읍 장현리 295 - 2,127.1858,37.7165,9382979.167
Namyangju,86188,2015,168710,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,양지리,587,2,이호조,jeon,jeon,1,1,6482300,6482300,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road건설과,2011-07-27,Y,매입,국지도98 내각-오남(양지램프0,2011-08-29,,경기도 남양주시 오남읍 양지리 587 - 2,127.1886,37.694,6482300
Namyangju,111950,2015,177328,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진접읍,장현리,344,2,이호조,river,river,1,46,294582190,294582190,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2012-09-25,Y,매입,수용재결에 따른 보상금 공탁,2012-11-02,,경기도 남양주시 진접읍 장현리 344 - 2,127.1867,37.7179,6403960.652
Namyangju,128864,2015,61583,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,금곡동,,406,51,행정,road,road,1,4,23478000,23478000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,1987-11-10,Y,매입,도  로,2007-07-18,[토지분류코드:GA211][관리dae장코드:2507180],경기도 남양주시 금곡동  406 - 51,127.2083,37.636,5869500
Namyangju,128964,2015,61567,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,금곡동,,396,11,행정,road,road,1,21,76260000,76260000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,1987-10-28,Y,매입,도  로,2007-07-18,[토지분류코드:GA211][관리dae장코드:2507164],경기도 남양주시 금곡동  396 - 11,127.2089,37.6384,3631428.571
Namyangju,20883,2015,190530,용익물권,행정재산,공용재산,일반회계,일반,경기도 남양주시,평내동,,562,0,행정,unknown,unknown,1,59.53,1.60E+08,1.60E+08,경기도 재난안jeon본부 소방행정과,경기도 남양주소방서,,2015-04-20,Y,매입,남양주소방서 관사,2015-06-15,,경기도 남양주시 평내동  562 - 0,127.233,37.6405,2687720.477
Namyangju,89602,2015,146697,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,713,6,이호조,ddap,dap,1,51,109364270,109364270,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2008-04-11,Y,매입,내각-오남국지도건설,2010-01-20,,경기도 남양주시 오남읍 오남리 713 - 6,127.2064,37.6928,2144397.451
Namyangju,96467,2015,62944,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진건읍,사능리,116,4,행정,road,road,1,14,28876300,28876300,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,1998-06-05,Y,매입,도  로,2007-07-18,[토지분류코드:GA211][관리dae장코드:2508541],경기도 남양주시 진건읍 사능리 116 - 4,127.1886,37.6461,2062592.857
Namyangju,57062,2015,61697,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,별내동,,1652,4,행정,jeon,jeon,1,21,39729000,39729000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2000-04-25,Y,매입,도  로,2007-10-17,[토지분류코드:GA205][관리dae장코드:2507294],경기도 남양주시 별내동  1652 - 4,127.1301,37.6659,1891857.143
Namyangju,20882,2015,184046,용익물권,행정재산,공용재산,일반회계,일반,경기도 남양주시,평내동,,550,0,행정,unknown,unknown,1,84.93,1.60E+08,1.60E+08,경기도 재난안jeon본부 소방행정과,경기도 남양주소방서,,2013-06-07,Y,매입,생활관 임차,2013-12-17,,경기도 남양주시 평내동  550 - 0,127.2358,37.6444,1883904.392
Namyangju,28803,2015,151991,건물,행정재산,공용재산,일반회계,일반,경기도 남양주시,조안면,능내리,27,1,이호조,unknown,unknown,1,2994,5523988120,5523988120,경기도 문화체육관광국 문화정책과,,,2009-07-02,Y,신축,실학박물관건립공사,2010-03-22,,경기도 남양주시 조안면 능내리 27 - 1,127.3005,37.516,1845019.412
Namyangju,28828,2015,153233,건물,행정재산,공용재산,일반회계,일반,경기도 남양주시,수동면,외방리,172,3,이호조,unknown,unknown,1,7617.52,14021660480,14021660480,경기도 복지여성실 보건위생담당관,,,2009-12-31,Y,신축,도립남양주노인jeon문병원,2010-04-07,,경기도 남양주시 수동면 외방리 172 - 3,127.3093,37.7382,1840712.001
Namyangju,56977,2015,156333,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,와부읍,덕소리,117,18,행정,dae,dae,1,3100,5.55E+09,5.55E+09,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2009-09-25,Y,분할취득,,2009-11-17,,경기도 남양주시 와부읍 덕소리 117 - 18,127.2176,37.5856,1790322.581
Namyangju,125230,2015,152658,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,지금동,,263,6,이호조,road,road,1,217,358486238,372213488,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2009-04-28,Y,매입,퇴계원~진건road공사,2010-04-01,,경기도 남양주시 지금동  263 - 6,127.1685,37.617,1652010.313
Namyangju,125233,2015,166745,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,지금동,,263,10,행정,mixed,random,1,360,594723712,594723712,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2011-05-02,Y,분할취득,퇴계원~진건road공사,2010-04-01,,경기도 남양주시 지금동  263 - 10,127.1684,37.6171,1652010.311
Namyangju,70710,2015,166697,토지,행정재산,공용재산,일반회계,일반,경기도 남양주시,가운동,,665,0,이호조,dae,dae,1,1368.4,2074890000,2074890000,경기도 재난안jeon본부 소방행정과,경기도 남양주소방서,,2008-03-21,Y,매입,도농119안jeon센터 부지,2011-08-02,,경기도 남양주시 가운동  665 - 0,127.1584,37.6049,1516289.097
Namyangju,74042,2015,143682,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진접읍,내곡리,262,2,행정,dae,dae,1,142,210363980,221770100,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2008-11-19,Y,매입,내각~오남간road개설공사,2010-01-20,,경기도 남양주시 진접읍 내곡리 262 - 2,127.1626,37.6911,1481436.479
Namyangju,5152,2015,152660,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,지금동,,218,2,이호조,road,road,1,316,467693235,467693235,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2009-03-12,Y,매입,퇴계원~진건 road공사,2010-04-01,,경기도 남양주시 지금동  218 - 2,127.1705,37.6141,1480041.883
Namyangju,5153,2015,166715,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,지금동,,218,3,행정,dae,dae,1,8,11840335,11840335,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2011-05-02,Y,분할취득,퇴계원~진건 road공사,2010-04-01,,경기도 남양주시 지금동  218 - 3,127.1703,37.614,1480041.875
Namyangju,82675,2015,179450,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,양지리,590,41,이호조,공장용지,factory,1,161,237564250,239034950,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2012-08-22,Y,매입,토지 및 지장물(외 1(590-5)),2013-01-30,,경기도 남양주시 오남읍 양지리 590 - 41,127.1902,37.6941,1475554.348
Namyangju,89706,2015,159335,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진건읍,배양리,665,9,이호조,road,road,1,28,41160000,42570000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2010-12-29,Y,매입,퇴계원-진건,2011-01-06,,경기도 남양주시 진건읍 배양리 665 - 9,127.1642,37.6382,1470000
Namyangju,959,2015,123551,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,마석우리,473,11,행정,mixed,random,1,18,26145000,26145000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2007-07-26,Y,매입,,2008-01-17,,경기도 남양주시 화도읍 마석우리 473 - 11,127.3029,37.6613,1452500
Namyangju,63811,2015,114170,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,삼패동,,385,0,행정,ddap,dap,1,200.16,286839000,286839000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,1992-12-28,Y,매입,,2008-01-17,,경기도 남양주시 삼패동  385 - 0,127.1932,37.5943,1433048.561
Namyangju,1090,2015,123552,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,마석우리,473,12,행정,mixed,random,1,10,14125000,14125000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2007-07-26,Y,매입,,2008-01-17,,경기도 남양주시 화도읍 마석우리 473 - 12,127.303,37.6613,1412500
Namyangju,74067,2015,175015,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진접읍,내곡리,260,4,이호조,dae,dae,1,5,7015000,9741900,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2012-02-27,Y,매입,경기도 남양주시 진접읍 내곡리 일반번지 260-4번지,2012-06-12,,경기도 남양주시 진접읍 내곡리 260 - 4,127.1626,37.6908,1403000
Namyangju,34647,2015,121505,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,지금동,,8,108,행정,road,road,1,60,81210000,81210000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2006-12-12,Y,매입,,2009-08-14,,경기도 남양주시 지금동  8 - 108,127.1709,37.6141,1353500
Namyangju,133236,2015,63912,토지,일반재산,unknown,일반회계,일반,경기도 남양주시,오남읍,양지리,105,13,행정,river,river,1,1,1347832,111870000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2001-08-10,Y,매입,하  천,2007-07-18,[토지분류코드:][관리dae장코드:2509509],경기도 남양주시 오남읍 양지리 105 - 13,127.2049,37.6974,1347832
Namyangju,34648,2015,121506,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,지금동,,8,109,행정,road,road,1,17,22295500,22295500,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2006-12-12,Y,매입,,2009-08-14,,경기도 남양주시 지금동  8 - 109,127.171,37.6139,1311500
Namyangju,117331,2015,189625,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,양지리,749,19,행정,mixed,dap,1,2,2585000,2585000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2014-11-20,Y,매입,river,2015-04-01,,경기도 남양주시 오남읍 양지리 749 - 19,127.1883,37.7073,1292500
Namyangju,56976,2015,59413,토지,행정재산,공용재산,일반회계,일반,경기도 남양주시,와부읍,덕소리,110,6,행정,dae,dae,1,671.6,846216000,846216000,경기도 재난안jeon본부 소방행정과,경기도 남양주소방서,,1997-04-28,Y,매입,와부파출소,2007-12-10,[토지분류코드:GA108][관리dae장코드:2000036],경기도 남양주시 와부읍 덕소리 110 - 6,127.2162,37.5858,1260000
Namyangju,80983,2015,114262,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,수석동,,356,0,행정,road,road,1,149.94,188739000,188739000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,1993-01-26,Y,매입,,2008-01-17,,경기도 남양주시 수석동  356 - 0,127.1703,37.5895,1258763.505
Namyangju,125274,2015,172131,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,지금동,,229,26,이호조,road,road,1,262,323989200,642626690,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road건설과,2009-04-16,Y,매입,퇴계원~진건 road공사,2011-12-20,,경기도 남양주시 지금동  229 - 26,127.1692,37.615,1236600
Namyangju,27787,2015,152138,건물,행정재산,공용재산,일반회계,일반,경기도 남양주시,가운동,,665,0,이호조,unknown,unknown,1,747.61,902718460,902718460,경기도 재난안jeon본부 소방행정과,경기도 남양주소방서,,2010-03-19,Y,신축,도농119안jeon센터,2010-03-26,,경기도 남양주시 가운동  665 - 0,127.1584,37.6049,1207472.425
Namyangju,125292,2015,151504,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,와부읍,덕소리,287,2,이호조,dae,dae,1,248,299251680,299251680,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2009-12-21,Y,매입,경기도 남양주시 와부읍 덕소리 일반번지 287-2번지,2010-02-11,,경기도 남양주시 와부읍 덕소리 287 - 2,127.2175,37.5977,1206660
Namyangju,91249,2015,181435,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,802,13,이호조,mixed,random,1,148,176613330,176628330,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2013-06-21,Y,매입,토지보상금,2013-07-18,,경기도 남양주시 오남읍 오남리 802 - 13,127.2034,37.6907,1193333.311
Namyangju,34835,2015,114326,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,와부읍,덕소리,193,10,행정,road,road,1,5,5650000,5650000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,1985-02-15,Y,매입,,2008-01-17,,경기도 남양주시 와부읍 덕소리 193 - 10,127.2172,37.589,1130000
Namyangju,77527,2015,185970,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,가곡리,162,13,이호조,dae,dae,1,451,502865000,502910000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2014-06-13,Y,매입,토지보상금,2014-06-20,,경기도 남양주시 화도읍 가곡리 162 - 13,127.3033,37.6803,1115000
Namyangju,74155,2015,190322,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,가곡리,163,53,이호조,dae,dae,1,304,338960000,338960000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2015-03-13,Y,매입,지방도387호선(화도~운수)road공사,2015-06-11,,경기도 남양주시 화도읍 가곡리 163 - 53,127.3035,37.6807,1115000
Namyangju,20462,2015,177509,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,마석우리,295,94,행정,dae,dae,1,239,266485000,266485000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2011-10-04,Y,누락재산등록,river,2012-11-05,,경기도 남양주시 화도읍 마석우리 295 - 94,127.306,37.6533,1115000
Namyangju,77533,2015,185634,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,가곡리,163,5,이호조,dae,dae,1,120,133800000,133830000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2014-04-25,Y,매입,토지보상금,2014-06-12,,경기도 남양주시 화도읍 가곡리 163 - 5,127.3036,37.6808,1115000
Namyangju,20463,2015,177510,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,마석우리,295,95,행정,dae,dae,1,65,72475000,72475000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2011-10-04,Y,누락재산등록,river,2012-11-05,,경기도 남양주시 화도읍 마석우리 295 - 95,127.3062,37.6533,1115000
Namyangju,20460,2015,177508,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,마석우리,295,92,행정,dae,dae,1,3,3345000,3345000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2011-09-14,Y,누락재산등록,river,2012-11-05,,경기도 남양주시 화도읍 마석우리 295 - 92,127.3061,37.6533,1115000
Namyangju,28401,2015,90670,건물,행정재산,공용재산,일반회계,일반,경기도 남양주시,진접읍,장현리,68,49,행정,unknown,unknown,1,791.6,878626230,808392705,경기도 재난안jeon본부 소방행정과,경기도 남양주소방서,,1999-04-28,Y,매입,진접파출소,2009-04-13,,경기도 남양주시 진접읍 장현리 68 - 49,127.1898,37.7255,1109937.127
Namyangju,74154,2015,185601,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,가곡리,163,50,이호조,dae,dae,1,469,515900000,613016630,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2014-04-25,Y,매입,토지보상금,2014-06-12,,경기도 남양주시 화도읍 가곡리 163 - 50,127.3037,37.6809,1100000
Namyangju,128802,2015,62677,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,와부읍,팔당리,356,2,행정,mixed,random,1,27,28648500,28648500,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,1994-06-23,Y,매입,도  로,2007-07-18,[토지분류코드:GA224][관리dae장코드:2508274],경기도 남양주시 와부읍 팔당리 356 - 2,127.2433,37.5459,1061055.556
Namyangju,93073,2015,181114,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,802,15,이호조,공장용지,factory,1,340,359040000,359055000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2013-03-14,Y,매입,토지보상금,2013-07-02,,경기도 남양주시 오남읍 오남리 802 - 15,127.2041,37.6909,1056000
Namyangju,74164,2015,185972,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,가곡리,169,36,이호조,dae,dae,1,117,122265000,122280000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2014-06-12,Y,매입,토지보상금,2014-06-20,,경기도 남양주시 화도읍 가곡리 169 - 36,127.3033,37.68,1045000
Namyangju,34644,2015,158634,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,지금동,,8,104,이호조,road,road,1,309,318721880,936057910,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2006-11-15,Y,매입,,2010-10-04,,경기도 남양주시 지금동  8 - 104,127.1705,37.614,1031462.395
Namyangju,34651,2015,166701,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,지금동,,8,113,행정,dae,dae,1,251,258897060,358897060,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2011-05-02,Y,분할취득,,2010-10-04,,경기도 남양주시 지금동  8 - 113,127.1703,37.6139,1031462.39
Namyangju,125313,2015,151495,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,와부읍,덕소리,25,13,이호조,목장용지,pasture,1,1247,1276092520,1276092520,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2009-12-21,Y,매입,경기도 남양주시 와부읍 덕소리 일반번지 25-13번지,2010-02-11,,경기도 남양주시 와부읍 덕소리 25 - 13,127.2221,37.5962,1023330.008
Namyangju,13141,2015,151492,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,와부읍,덕소리,26,5,이호조,목장용지,pasture,1,278,284485740,284485740,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2009-12-23,Y,매입,경기도 남양주시 와부읍 덕소리 일반번지 26-5번지,2010-02-10,,경기도 남양주시 와부읍 덕소리 26 - 5,127.2223,37.5961,1023330
Namyangju,13139,2015,151488,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,와부읍,덕소리,26,0,이호조,목장용지,pasture,1,119,121776270,121776270,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2009-12-21,Y,매입,경기도 남양주시 와부읍 덕소리 일반번지 26-번지,2010-02-10,,경기도 남양주시 와부읍 덕소리 26 - 0,127.2221,37.596,1023330
Namyangju,125321,2015,151490,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,와부읍,덕소리,25,2,이호조,목장용지,pasture,1,349,357142160,357142160,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2009-12-21,Y,매입,경기도 남양주시 와부읍 덕소리 일반번지 25-2번지,2010-02-10,,경기도 남양주시 와부읍 덕소리 25 - 2,127.2219,37.596,1023329.971
Namyangju,27785,2015,90673,건물,행정재산,공용재산,일반회계,일반,경기도 남양주시,평내동,,570,0,행정,unknown,unknown,1,4129.42,4193423550,2997697000,경기도 재난안jeon본부 소방행정과,경기도 남양주소방서,,2005-09-12,Y,매입,남양주소방서,2009-04-13,,경기도 남양주시 평내동  570 - 0,127.2322,37.6433,1015499.404
Namyangju,96537,2015,59417,토지,행정재산,공용재산,일반회계,일반,경기도 남양주시,화도읍,창현리,738,1,행정,dae,dae,1,949.9,959399000,959399000,경기도 재난안jeon본부 소방행정과,경기도 남양주소방서,,1997-11-27,Y,매입,화도파출소,2007-12-10,[토지분류코드:GA108][관리dae장코드:2000040],경기도 남양주시 화도읍 창현리 738 - 1,127.3048,37.6501,1010000
Namyangju,128965,2015,61568,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,금곡동,,396,12,행정,road,road,1,235,233266000,233266000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,1987-11-11,Y,매입,도  로,2007-07-18,[토지분류코드:GA211][관리dae장코드:2507165],경기도 남양주시 금곡동  396 - 12,127.2089,37.6386,992621.2766
Namyangju,28469,2015,90669,건물,행정재산,공용재산,일반회계,일반,경기도 남양주시,진건읍,용정리,750,3,행정,unknown,unknown,1,945.05,919749210,845229680,경기도 재난안jeon본부 소방행정과,경기도 남양주소방서,,2001-02-12,Y,매입,진건파출소,2009-04-13,,경기도 남양주시 진건읍 용정리 750 - 3,127.1802,37.6602,973228.0938
Namyangju,20461,2015,166998,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,마석우리,295,93,행정,dae,dae,1,117,113490000,113490000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2009-07-23,Y,누락재산등록,river,2011-08-03,,경기도 남양주시 화도읍 마석우리 295 - 93,127.3059,37.6534,970000
Namyangju,133237,2015,63913,토지,일반재산,unknown,일반회계,일반,경기도 남양주시,오남읍,양지리,105,14,행정,road,road,1,548,521092215,14487762547,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2001-08-10,Y,매입,하  천,2007-07-18,[토지분류코드:][관리dae장코드:2509510],경기도 남양주시 오남읍 양지리 105 - 14,127.2047,37.697,950898.2026
Namyangju,45704,2015,124213,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,지금동,,223,1,행정,road,road,1,209,194579000,194579000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2007-02-28,Y,매입,,2008-01-17,,경기도 남양주시 지금동  223 - 1,127.1695,37.6149,931000
Namyangju,49242,2015,166727,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,지금동,,223,3,행정,dae,dae,1,89,82859000,82859000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2011-05-02,Y,분할취득,,2008-01-17,,경기도 남양주시 지금동  223 - 3,127.1694,37.6149,931000
Namyangju,114764,2015,60187,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,이패동,,527,0,행정,임야,forest,1,59,54919500,54919500,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2003-02-25,Y,매입,하  천,2007-07-18,[토지분류코드:][관리dae장코드:2505784],경기도 남양주시 이패동  527 - 0,127.1919,37.6131,930838.9831
Namyangju,93072,2015,185986,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,802,14,이호조,공장용지,dap,1,276,256818000,256818000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2014-02-19,Y,매입,토지보상금,2014-06-20,,경기도 남양주시 오남읍 오남리 802 - 14,127.2034,37.6906,930500
Namyangju,87868,2015,172145,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진건읍,배양리,665,8,이호조,road,road,1,73,67890000,70715000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road건설과,2008-08-25,Y,매입,road토지,2011-12-20,,경기도 남양주시 진건읍 배양리 665 - 8,127.1642,37.638,930000
Namyangju,13312,2015,124222,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,지금동,,222,1,행정,road,road,1,192,178176000,178176000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2007-03-19,Y,매입,,2008-01-17,,경기도 남양주시 지금동  222 - 1,127.1695,37.6147,928000
Namyangju,13311,2015,166718,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,지금동,,221,1,행정,dae,dae,1,184,170752000,170752000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2011-05-02,Y,분할취득,,2009-08-14,,경기도 남양주시 지금동  221 - 1,127.1697,37.6146,928000
Namyangju,13310,2015,121499,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,지금동,,221,0,행정,road,road,1,170,157760000,157760000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2006-11-22,Y,매입,,2009-08-14,,경기도 남양주시 지금동  221 - 0,127.1697,37.6146,928000
Namyangju,45568,2015,190413,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,지금동,,222,2,행정,road,road,1,88,81664000,81664000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2014-01-06,Y,분할취득,,2008-01-17,,경기도 남양주시 지금동  222 - 2,127.1695,37.6146,928000
Namyangju,60381,2015,170360,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,창현리,456,21,행정,jeon,jeon,1,8,7328000,7328000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2008-01-15,Y,누락재산등록,,2011-09-26,,경기도 남양주시 화도읍 창현리 456 - 21,127.3074,37.6507,916000
Namyangju,93074,2015,181353,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,802,16,이호조,mixed,dap,1,8,7309330,7324330,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2013-03-14,Y,매입,토지보상금,2013-07-05,,경기도 남양주시 오남읍 오남리 802 - 16,127.2034,37.6908,913666.25
Namyangju,922,2015,177515,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,마석우리,306,122,행정,river,river,1,416,378560000,378560000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2011-10-04,Y,누락재산등록,river,2012-11-05,,경기도 남양주시 화도읍 마석우리 306 - 122,127.3054,37.6547,910000
Namyangju,13309,2015,121498,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,지금동,,220,2,행정,road,road,1,324,291985000,291985000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2006-11-22,Y,매입,,2009-08-14,,경기도 남양주시 지금동  220 - 2,127.1699,37.6146,901188.2716
