city,X,집계년도,재산번호,재산구분명,재산종류명,행정재산구분명,회계구분명,산구분명,시군구명,읍면동명,리명,본번,부번,입력시스템명,실지목명,공부지목명,재산수량,재산면적,대장가액.원.,기준가액.원.,재산관리기관명,분임관리기관명,위임관리기관명,취득일자,취득승인여부,취득방법명,재산명칭,등록일자,비고,address,longitude,latitude,avg_price
Gwangju,10387,2015,125987,공작물,행정재산,공용재산,일반회계,일반,경기도 광주시,도척면,진우리,946,6,행정,unknown,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 광주소방서,,1998-09-15,Y,매입,비상급수시설,2008-03-07,,경기도 광주시 도척면 진우리 946 - 6,127.3419,37.3221,0
Gwangju,10388,2015,173865,공작물,행정재산,공용재산,일반회계,일반,경기도 광주시,퇴촌면,광동리,1,0,이호조,unknown,unknown,1,0,383750620,426266620,경기도 경기도수자원본부,,,2011-01-05,Y,매입,팔당호 통과교량 비점오염저감시설,2012-04-16,,경기도 광주시 퇴촌면 광동리 1 - 0,127.3158,37.4681,0
Gwangju,10389,2015,125798,공작물,행정재산,공용재산,일반회계,일반,경기도 광주시,퇴촌면,광동리,123,0,행정,unknown,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 광주소방서,,1998-09-15,Y,매입,비상급수시설,2008-03-07,,경기도 광주시 퇴촌면 광동리 123 - 0,127.3114,37.4654,0
Gwangju,10681,2015,125792,공작물,행정재산,공용재산,일반회계,일반,경기도 광주시,초월읍,학동리,63,1,행정,unknown,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 광주소방서,,2001-12-10,Y,매입,비상급수시설,2008-03-07,,경기도 광주시 초월읍 학동리 63 - 1,127.3401,37.3909,0
Gwangju,10682,2015,125791,공작물,행정재산,공용재산,일반회계,일반,경기도 광주시,초월읍,학동리,121,4,행정,unknown,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 광주소방서,,2001-12-10,Y,매입,비상급수시설,2008-03-07,,경기도 광주시 초월읍 학동리 121 - 4,127.3366,37.3876,0
Gwangju,10683,2015,138800,공작물,행정재산,공용재산,일반회계,일반,경기도 광주시,초월읍,선동리,66,0,행정,unknown,unknown,1,0,9870000,9870000,경기도 재난안전본부 소방행정과,경기도 광주소방서,,2007-09-06,Y,매입,화재진압시설,2008-03-07,,경기도 광주시 초월읍 선동리 66 - 0,127.3242,37.3887,0
Gwangju,10684,2015,125788,공작물,행정재산,공용재산,일반회계,일반,경기도 광주시,초월읍,선동리,172,0,행정,unknown,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 광주소방서,,1998-09-15,Y,매입,비상급수시설,2008-03-07,,경기도 광주시 초월읍 선동리 172 - 0,127.3232,37.3779,0
Gwangju,10685,2015,125995,공작물,행정재산,공용재산,일반회계,일반,경기도 광주시,초월읍,선동리,211,6,행정,unknown,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 광주소방서,,1998-09-15,Y,매입,비상급수시설,2008-03-07,,경기도 광주시 초월읍 선동리 211 - 6,127.3261,37.3736,0
Gwangju,10728,2015,125961,공작물,행정재산,공용재산,일반회계,일반,경기도 광주시,곤지암읍,곤지암리,453,103,행정,unknown,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 광주소방서,,1998-09-15,Y,매입,비상급수시설,2008-03-07,,경기도 광주시 곤지암읍 곤지암리 453 - 103,127.3376,37.3501,0
Gwangju,10729,2015,125796,공작물,행정재산,공용재산,일반회계,일반,경기도 광주시,곤지암읍,곤지암리,520,8,행정,unknown,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 광주소방서,,1998-09-15,Y,매입,비상급수시설,2008-03-07,,경기도 광주시 곤지암읍 곤지암리 520 - 8,127.3369,37.3377,0
