"","X","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude"
"4318",113158,2015,49228,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","흥천면","효지리",93,4,"행정","도로","도로",1,86,1462000,1462000,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","1988-12-07","Y","매입","도로","2007-07-18","[토지분류코드:GA211][관리대장코드:1646418]","경기도 여주시 흥천면 효지리 93 - 4",127.5479,37.3303
"4319",113159,2015,110822,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","흥천면","효지리",96,11,"행정","도로","도로",1,87,1104900,1104900,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2003-05-30","Y","매입","","2009-12-18","","경기도 여주시 흥천면 효지리 96 - 11",127.5495,37.3294
"4320",113160,2015,49229,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","흥천면","효지리",99,3,"행정","도로","도로",1,2832,44115000,19754000,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","1998-05-13","Y","매입","도로","2007-07-18","[토지분류코드:GA202][관리대장코드:1646419]","경기도 여주시 흥천면 효지리 99 - 3",127.5403,37.3291
"4321",113161,2015,49166,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","흥천면","효지리",105,4,"행정","도로","도로",1,580,2644800,2644800,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","1988-12-07","Y","매입","도로","2007-07-18","[토지분류코드:GA211][관리대장코드:1646356]","경기도 여주시 흥천면 효지리 105 - 4",127.55,37.3288
"4322",113162,2015,49167,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","흥천면","효지리",120,4,"행정","도로","도로",1,140,264480,264480,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","1988-12-07","Y","매입","도로","2007-07-18","[토지분류코드:GA211][관리대장코드:1646357]","경기도 여주시 흥천면 효지리 120 - 4",127.5481,37.3304
"4323",113163,2015,146666,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",380,3,"이호조","도로","도로",1,643,16718000,16718000,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2008-08-18","Y","매입","토지","2010-01-22","","경기도 여주시 연라동  380 - 3",127.6042,37.2641
"4324",113164,2015,147735,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",380,5,"이호조","임야","임야",1,110,9790000,9790000,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2009-04-10","Y","매입","도로토지","2009-07-06","","경기도 여주시 연라동  380 - 5",127.6045,37.2642
"4325",113165,2015,48240,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",381,1,"행정","도로","도로",1,89,551800,551800,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","1985-09-26","Y","매입","도로","2007-07-18","[토지분류코드:GA211][관리대장코드:1645430]","경기도 여주시 연라동  381 - 1",127.6039,37.2647
"4326",113167,2015,48899,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","흥천면","상백리",276,0,"행정","도로","도로",1,149,2324400,2324400,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","1995-05-17","Y","매입","도로","2007-07-18","[토지분류코드:GA202][관리대장코드:1646089]","경기도 여주시 흥천면 상백리 276 - 0",127.5581,37.3545
"4327",113190,2015,49197,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","흥천면","효지리",371,3,"행정","도로","도로",1,30,1488000,1488000,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","1987-12-08","Y","매입","도로","2007-07-18","[토지분류코드:GA211][관리대장코드:1646387]","경기도 여주시 흥천면 효지리 371 - 3",127.5398,37.3333
