"","X","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude"
"210",13875,2015,126446,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,874,4,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1994-12-13","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  874 - 4",126.9339,37.3579
"211",13876,2015,126280,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,876,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1999-06-03","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  876 - 0",126.932,37.3534
"212",13877,2015,126435,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,957,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1994-12-13","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  957 - 1",999,999
"213",13878,2015,126436,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,958,4,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1994-12-13","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  958 - 4",999,999
"214",13879,2015,185142,"공작물","행정재산","공용재산","일반회계","산","경기도 군포시","속달동",NA,1,0,"이호조","미등록","미등록",1,NA,174762270,174762270,"경기도 축산산림국 공원녹지과","","","2013-09-02","Y","신축","수리산도립공원 임도구조개량","2014-03-20","","경기도 군포시 속달동  1 - 0",126.9107,37.3408
"215",13880,2015,178589,"공작물","행정재산","공용재산","일반회계","산","경기도 군포시","속달동",NA,1,1,"이호조","미등록","미등록",1,NA,11290757,11290757,"경기도 축산산림국 공원녹지과","","","2012-12-10","Y","매입","사각정자","2012-12-12","","경기도 군포시 속달동  1 - 1",126.8988,37.3489
"216",13881,2015,178590,"공작물","행정재산","공용재산","일반회계","산","경기도 군포시","속달동",NA,1,1,"이호조","미등록","미등록",1,NA,6595981,6595981,"경기도 축산산림국 공원녹지과","","","2012-12-10","Y","매입","생태탐방로","2012-12-12","","경기도 군포시 속달동  1 - 1",126.8988,37.3489
"217",13964,2015,138846,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1156,0,"행정","미등록","미등록",1,NA,12100000,12100000,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","2007-11-08","Y","매입","화재진압시설","2008-03-07","","경기도 군포시 산본동  1156 - 0",126.9272,37.3525
"218",13965,2015,138883,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1156,0,"행정","미등록","미등록",1,NA,15970000,15970000,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","2007-12-24","Y","매입","화재진압시설","2008-03-07","","경기도 군포시 산본동  1156 - 0",126.9272,37.3525
"219",13966,2015,145092,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1156,0,"이호조","미등록","미등록",1,NA,3789500,3789500,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","2008-11-14","Y","신축","소방용수시설","2009-03-05","","경기도 군포시 산본동  1156 - 0",126.9272,37.3525
"220",13967,2015,145093,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1156,0,"이호조","미등록","미등록",1,NA,3789500,3789500,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","2008-11-14","Y","신축","소방용수시설","2009-03-05","","경기도 군포시 산본동  1156 - 0",126.9272,37.3525
"221",13968,2015,145094,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1156,0,"이호조","미등록","미등록",1,NA,3789500,3789500,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","2008-11-14","Y","신축","소방용수시설","2009-03-05","","경기도 군포시 산본동  1156 - 0",126.9272,37.3525
"222",13969,2015,145096,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1156,0,"이호조","미등록","미등록",1,NA,3789500,3789500,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","2008-11-14","Y","신축","소방용수시설","2009-03-05","","경기도 군포시 산본동  1156 - 0",126.9272,37.3525
"223",13970,2015,145097,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1156,0,"이호조","미등록","미등록",1,NA,3789500,3789500,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","2008-11-14","Y","신축","소방용수시설","2009-03-05","","경기도 군포시 산본동  1156 - 0",126.9272,37.3525
"224",13971,2015,126566,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,723,4,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","2005-12-16","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  723 - 4",126.9423,37.3636
"225",13972,2015,126468,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,723,12,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1998-11-16","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  723 - 12",126.9416,37.3631
"226",13973,2015,126425,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,725,2,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1990-03-24","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  725 - 2",126.9408,37.3644
"227",13974,2015,126454,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,728,10,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1996-01-06","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  728 - 10",126.9418,37.3653
"228",13975,2015,126417,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,730,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1990-03-24","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  730 - 0",126.9421,37.3665
"229",13976,2015,126418,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,742,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1990-03-24","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  742 - 0",126.944,37.3636
"230",13977,2015,126420,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,744,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1990-03-24","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  744 - 1",126.9411,37.3613
"231",13978,2015,126464,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,745,5,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1997-10-06","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  745 - 5",126.9403,37.3603
