"","X","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude"
"3919",91325,2015,63681,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","화도읍","차산리",76,6,"행정","도로","도로",1,490,6419000,6419000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1991-12-04","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2509278]","경기도 남양주시 화도읍 차산리 76 - 6",127.3034,37.6355
"3920",91326,2015,63682,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","화도읍","차산리",77,1,"행정","도로","도로",1,255,5482500,5482500,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1991-09-16","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2509279]","경기도 남양주시 화도읍 차산리 77 - 1",127.3033,37.6356
"3921",91327,2015,63687,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","화도읍","차산리",77,3,"행정","도로","도로",1,2,13000,13000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1992-11-30","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2509284]","경기도 남양주시 화도읍 차산리 77 - 3",127.3034,37.6353
"3922",91328,2015,63688,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","화도읍","차산리",77,4,"행정","도로","도로",1,40,260000,260000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1992-11-30","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2509285]","경기도 남양주시 화도읍 차산리 77 - 4",127.3034,37.6353
"3923",91329,2015,63689,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","화도읍","차산리",77,5,"행정","도로","도로",1,20,130000,130000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1992-11-30","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2509286]","경기도 남양주시 화도읍 차산리 77 - 5",127.3034,37.6351
"3924",91330,2015,63683,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","화도읍","차산리",77,11,"행정","도로","도로",1,59,2537000,2537000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1991-09-16","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2509280]","경기도 남양주시 화도읍 차산리 77 - 11",127.3033,37.6355
"3925",91331,2015,63684,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","화도읍","차산리",77,12,"행정","도로","도로",1,6,81000,81000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1993-01-05","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2509281]","경기도 남양주시 화도읍 차산리 77 - 12",127.3033,37.6353
"3926",91332,2015,61296,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","진관리",133,6,"행정","하천","하천",1,308,11376000,11376000,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2001-12-05","Y","매입","하  천","2007-10-21","[토지분류코드:][관리대장코드:2506893]","경기도 남양주시 진건읍 진관리 133 - 6",127.1724,37.6583
"3927",91333,2015,170189,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","진관리",133,9,"행정","하천","하천",1,172,6862800,6862800,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로건설과","2001-12-05","Y","누락재산등록","도로","2011-09-22","","경기도 남양주시 진건읍 진관리 133 - 9",127.1722,37.6581
"3928",91334,2015,151009,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","진관리",135,0,"행정","하천","하천",1,2226,86591400,86591400,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2008-11-21","Y","매입","하천","2010-01-20","","경기도 남양주시 진건읍 진관리 135 - 0",127.1715,37.6582
