"","X","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude"
"17",10819,2015,125379,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,288,37,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1998-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  288 - 37",126.8516,37.4765
"18",10820,2015,125710,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,288,37,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1998-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  288 - 37",126.8516,37.4765
"19",10821,2015,125359,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,290,12,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1997-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  290 - 12",126.8511,37.4742
"20",10822,2015,125690,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,290,12,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1997-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  290 - 12",126.8511,37.4742
"21",10823,2015,125361,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,290,52,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1997-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  290 - 52",126.8513,37.474
"22",10824,2015,125692,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,290,52,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1997-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  290 - 52",126.8513,37.474
"23",10825,2015,125363,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,290,53,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1994-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  290 - 53",126.8513,37.474
"24",10826,2015,125694,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,290,53,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1994-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  290 - 53",126.8513,37.474
"25",10827,2015,125360,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,290,60,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1997-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  290 - 60",126.8517,37.4741
"26",10828,2015,125691,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,290,60,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1997-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  290 - 60",126.8517,37.4741
"27",10829,2015,125539,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,293,30,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1995-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  293 - 30",126.852,37.4751
"28",10830,2015,125437,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,295,18,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2006-09-12","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  295 - 18",126.8529,37.4757
"29",10831,2015,125420,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,295,30,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2004-08-25","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  295 - 30",126.8532,37.4754
"30",10832,2015,125543,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,298,64,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1994-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  298 - 64",126.8549,37.4744
"31",10833,2015,125393,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,300,6,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1995-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  300 - 6",126.8538,37.4737
"32",10834,2015,125719,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,300,6,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1995-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  300 - 6",126.8538,37.4737
"33",11514,2015,125758,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,307,29,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1994-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  307 - 29",126.8546,37.4712
"34",11515,2015,125394,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,308,8,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1995-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  308 - 8",126.856,37.4719
"35",11516,2015,125396,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,717,3,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2003-10-15","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  717 - 3",126.8564,37.4705
"36",11517,2015,125417,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,720,6,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2004-08-25","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  720 - 6",126.8544,37.47
"37",11518,2015,125546,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,725,8,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1996-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  725 - 8",126.8535,37.4689
"38",11519,2015,125545,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,726,11,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1996-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  726 - 11",126.8525,37.4674
"39",11520,2015,125383,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,727,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2003-10-15","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  727 - 0",126.853,37.4682
"40",11968,2015,125540,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,304,46,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1994-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  304 - 46",126.8556,37.4738
"41",11969,2015,125756,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,304,46,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1994-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  304 - 46",126.8556,37.4738
"42",11970,2015,125401,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,304,54,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2003-10-15","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  304 - 54",126.8559,37.4737
"43",11971,2015,125549,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,304,62,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1996-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  304 - 62",126.8559,37.4733
