"","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고"
"9687",2015,113214,"토지","일반재산","미등록","일반회계","일반","경기도 고양시 일산동구","장항동","",641,8,"행정","전","전",1,1667,748429473,1500300000,"경기도 문화체육관광국 한류월드사업단","","","2004-05-06","Y","매입","","2008-01-17",""
"9688",2015,184298,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산동구","장항동","",664,15,"행정","도로","도로",1,18,1413000,1413000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2012-09-21","Y","누락재산등록","도로","2013-12-31",""
"9689",2015,184299,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산동구","장항동","",664,16,"행정","도로","도로",1,22,1727000,1727000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2012-09-21","Y","누락재산등록","도로","2013-12-31",""
"9690",2015,170161,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산동구","장항동","",664,22,"행정","도로","도로",1,13,986700,986700,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2009-04-15","Y","누락재산등록","도로","2011-09-22",""
"9691",2015,189241,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산동구","장항동","",664,25,"행정","답","답",1,12,3325200,3325200,"경기도 건설국 도로정책과","","경기도 고양시 시민안전교통실 도로정책과","2009-02-13","Y","누락재산등록","도로","2015-01-27",""
"9692",2015,170162,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산동구","장항동","",664,26,"행정","도로","도로",1,60,10620000,10620000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-05-09","Y","누락재산등록","도로","2011-09-22",""
"9693",2015,170163,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산동구","장항동","",664,29,"행정","도로","도로",1,940,198340000,198340000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-05-13","Y","누락재산등록","도로","2011-09-22",""
"9694",2015,187819,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산동구","장항동","",664,30,"행정","도로","도로",1,1202,91592400,91592400,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2012-08-23","Y","누락재산등록","도로","2014-11-10",""
"9695",2015,187820,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산동구","장항동","",664,31,"행정","도로","도로",1,90,6858000,6858000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2009-04-15","Y","누락재산등록","도로","2014-11-10",""
"9696",2015,170164,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산동구","장항동","",664,33,"행정","도로","도로",1,402,112560000,112560000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-06-30","Y","누락재산등록","도로","2011-09-22",""
"9697",2015,184300,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산동구","장항동","",664,34,"행정","도로","도로",1,41,3218500,3218500,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2012-09-21","Y","누락재산등록","도로","2013-12-31",""
"9698",2015,184301,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산동구","장항동","",664,35,"행정","도로","도로",1,10,785000,785000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2012-09-21","Y","누락재산등록","도로","2013-12-31",""
"9699",2015,187821,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산동구","장항동","",665,3,"행정","도로","도로",1,56,10903200,10903200,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2012-08-23","Y","누락재산등록","도로","2014-11-10",""
"9700",2015,187822,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산동구","장항동","",665,5,"행정","도로","도로",1,361,70286700,70286700,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2012-08-23","Y","누락재산등록","도로","2014-11-10",""
"9701",2015,184302,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산동구","장항동","",665,6,"행정","도로","도로",1,180,34200000,34200000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2012-09-21","Y","누락재산등록","도로","2013-12-31",""
"9702",2015,170166,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산동구","장항동","",667,15,"행정","도로","도로",1,180,70920000,70920000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-07-01","Y","누락재산등록","도로","2011-09-22",""
"9703",2015,177467,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산동구","장항동","",673,76,"행정","도로","도로",1,336,261408000,261408000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2009-04-08","Y","누락재산등록","도로","2012-11-05",""
"9704",2015,170167,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산동구","장항동","",673,77,"행정","도로","도로",1,338,240656000,240656000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-09-02","Y","누락재산등록","도로","2011-09-22",""
"9705",2015,170407,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","구산동","",1366,1,"행정","답","답",1,106,4642800,4642800,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-03-04","Y","누락재산등록","도로","2011-09-26",""
"13108",2015,135897,"공작물","행정재산","공용재산","일반회계","일반","경기도 고양시 일산서구","대화동","",562,0,"행정","미등록","미등록",1,NA,3500000,3500000,"경기도 재난안전본부 소방행정과","경기도 일산소방서","","2005-09-13","Y","매입","비상급수시설","2008-03-07",""
"13109",2015,170958,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","구산동","",1384,2,"행정","과수원","과수원",1,219,28470000,28470000,"경기도 건설국 하천과","","경기도 고양시 환경친화사업소 생태하천과","2009-12-04","Y","누락재산등록","과수원","2011-09-29",""
"13110",2015,58445,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",214,0,"행정","도로","도로",1,284,3692000,3692000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","1997-07-23","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2504155]"
"13111",2015,58446,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",215,0,"행정","도로","도로",1,575,8050000,8050000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","1997-07-23","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2504156]"
"13112",2015,58447,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",216,3,"행정","도로","도로",1,120,1560000,1560000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","1997-07-23","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2504157]"
"13113",2015,58448,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",216,4,"행정","도로","도로",1,451,6314000,6314000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","1997-07-23","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2504158]"
"13114",2015,58449,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",217,5,"행정","도로","도로",1,31,434000,434000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","1997-07-23","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2504159]"
"13115",2015,58450,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",217,6,"행정","도로","도로",1,19,247000,247000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","1997-07-23","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2504160]"
"13116",2015,58451,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",218,1,"행정","도로","도로",1,109,1526000,1526000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","1997-07-23","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2504161]"
"13117",2015,58452,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",218,2,"행정","도로","도로",1,1124,119995630,119995630,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","1997-07-23","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2504162]"
"13118",2015,58454,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",218,7,"행정","도로","도로",1,147,1911000,1911000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","1997-07-23","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2504164]"
"13119",2015,170728,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1006,0,"행정","전","전",1,262,40872000,40872000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-08-28","Y","누락재산등록","도로","2011-09-27",""
"13120",2015,170729,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1006,1,"행정","도로","도로",1,2066,102267000,102267000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-08-28","Y","누락재산등록","도로","2011-09-27",""
"13121",2015,170730,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1007,0,"행정","답","답",1,15,2250000,2250000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-07-16","Y","누락재산등록","도로","2011-09-27",""
"13122",2015,170731,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1007,1,"행정","도로","도로",1,4014,198693000,198693000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-06-20","Y","누락재산등록","도로","2011-09-27",""
"13123",2015,170732,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1008,1,"행정","도로","도로",1,25,3750000,3750000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-05-22","Y","누락재산등록","도로","2011-09-27",""
"13124",2015,170733,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1013,1,"행정","도로","도로",1,2790,138105000,138105000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-07-15","Y","누락재산등록","도로","2011-09-27",""
"13125",2015,170734,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1014,2,"행정","도로","도로",1,1901,94099500,94099500,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-05-26","Y","누락재산등록","도로","2011-09-27",""
