"","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고"
"46676",2015,132324,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",667,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"46677",2015,132325,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",667,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"46678",2015,131903,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","일동","",122,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1996-06-01","Y","매입","비상급수시설","2008-03-07",""
"46679",2015,131902,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","일동","",127,8,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1996-06-01","Y","매입","비상급수시설","2008-03-07",""
"46680",2015,131901,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","일동","",129,9,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1996-06-01","Y","매입","비상급수시설","2008-03-07",""
"46681",2015,131884,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","일동","",515,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2000-06-01","Y","매입","비상급수시설","2008-03-07",""
"46682",2015,131887,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","일동","",515,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2000-06-01","Y","매입","비상급수시설","2008-03-07",""
"46683",2015,131993,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","일동","",515,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2003-06-01","Y","매입","비상급수시설","2008-03-07",""
"46684",2015,131994,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","일동","",515,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1999-06-01","Y","매입","비상급수시설","2008-03-07",""
"46685",2015,131995,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","일동","",515,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1997-06-01","Y","매입","비상급수시설","2008-03-07",""
"46686",2015,131996,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","일동","",515,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1997-06-01","Y","매입","비상급수시설","2008-03-07",""
"46687",2015,132003,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","일동","",515,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2000-06-01","Y","매입","비상급수시설","2008-03-07",""
"46688",2015,132012,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","일동","",515,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2003-12-01","Y","매입","비상급수시설","2008-03-07",""
"46689",2015,132013,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","일동","",515,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2003-12-01","Y","매입","비상급수시설","2008-03-07",""
"46690",2015,132014,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","일동","",515,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2003-12-01","Y","매입","비상급수시설","2008-03-07",""
"46691",2015,131893,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","일동","",535,6,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2003-06-01","Y","매입","비상급수시설","2008-03-07",""
"46740",2015,132082,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",637,2,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1990-02-20","Y","매입","비상급수시설","2008-03-07",""
"46741",2015,132083,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",637,2,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1990-02-20","Y","매입","비상급수시설","2008-03-07",""
"46742",2015,132201,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",638,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1990-02-20","Y","매입","비상급수시설","2008-03-07",""
"46743",2015,132151,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",638,6,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1990-02-20","Y","매입","비상급수시설","2008-03-07",""
"46744",2015,132199,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",640,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1990-02-20","Y","매입","비상급수시설","2008-03-07",""
"46745",2015,132074,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",645,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2002-06-22","Y","매입","비상급수시설","2008-03-07",""
"46746",2015,132075,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",645,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2002-06-22","Y","매입","비상급수시설","2008-03-07",""
"46747",2015,132198,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",645,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1990-02-20","Y","매입","비상급수시설","2008-03-07",""
"46748",2015,132203,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",645,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1990-02-20","Y","매입","비상급수시설","2008-03-07",""
"46749",2015,132204,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",645,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1990-02-20","Y","매입","비상급수시설","2008-03-07",""
"46750",2015,132205,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",645,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1990-02-20","Y","매입","비상급수시설","2008-03-07",""
