"집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","산구분명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득방법명","재산명칭","등록일자","비고","address"
2015,118706,"토지","행정재산","공공용재산","일반","제방","제방",1,400,21200000,21200000,"경기도 건설국 하천과","","경기도 동두천시 안전행정실","2000-03-13","매입","","2008-01-17","","경기도 동두천시 상패동  805 - 3"
2015,82909,"토지","행정재산","공공용재산","일반","전","전",1,526,5365200,5365200,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2003-06-18","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500592]","경기도 동두천시 상패동  834 - 1"
2015,82794,"토지","행정재산","공공용재산","일반","답","답",1,1082,29214000,29214000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2003-06-18","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500477]","경기도 동두천시 상패동  835 - 1"
2015,82795,"토지","행정재산","공공용재산","일반","답","답",1,30,1335000,1335000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2003-12-09","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500478]","경기도 동두천시 상패동  837 - 6"
2015,82796,"토지","행정재산","공공용재산","일반","답","답",1,916,40762000,40762000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2003-12-09","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500479]","경기도 동두천시 상패동  837 - 7"
2015,82797,"토지","행정재산","공공용재산","일반","전","전",1,549,14823000,14823000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2003-06-25","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500480]","경기도 동두천시 상패동  838 - 1"
2015,82798,"토지","행정재산","공공용재산","일반","답","답",1,333,14818500,14818500,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2003-10-24","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500481]","경기도 동두천시 상패동  840 - 3"
2015,82799,"토지","행정재산","공공용재산","일반","답","답",1,19,513000,513000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2003-06-23","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500482]","경기도 동두천시 상패동  841 - 3"
2015,82800,"토지","행정재산","공공용재산","일반","답","답",1,36,972000,972000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2003-07-31","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500483]","경기도 동두천시 상패동  843 - 10"
2015,83045,"토지","행정재산","공공용재산","일반","답","답",1,71,1029500,1029500,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2004-04-30","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500728]","경기도 동두천시 상패동  843 - 11"
