"asset_ID","재산번호","재산구분명","재산종류명","행정재산구분명","산구분명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude","longitude","latitude","size_factor","valueBysize1","valueBysize2","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
2015,154684,"토지","행정재산","공공용재산","일반","임야","임야",1,331,19074860,19074860,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2010-02-18","매입","경기도 이천시 율면 산양리 일반번지 238-5번지","2010-06-01","","경기도 이천시 율면 산양리 238 - 5",127.5302,37.0559,127.5302,37.0559,"2",5.76279758308157,5.76279758308157,1,7,5,6,4,7,7,0,6,0,12,3,68,6,126,6,4,4
2015,104517,"토지","행정재산","공공용재산","일반","답","답",1,34,714000,714000,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","2006-01-06","매입","","2008-01-17","","경기도 이천시 율면 산양리 908 - 1",127.535,37.0533,127.535,37.0533,"1",2.1,2.1,1,7,4,5,2,6,6,0,6,0,11,3,72,4,111,5,5,4
2015,104518,"토지","행정재산","공공용재산","일반","답","답",1,79,1106000,1106000,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","2004-12-20","매입","","2008-01-17","","경기도 이천시 율면 산양리 909 - 1",127.5352,37.0534,127.5352,37.0534,"1",1.4,1.4,1,7,4,5,2,6,6,0,6,0,11,3,72,4,104,4,5,4
2015,103752,"토지","행정재산","공공용재산","일반","답","답",1,177,2743500,2743500,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2004-06-10","매입","","2008-01-17","","경기도 이천시 설성면 대죽리 665 - 6",127.4714,37.1362,127.4714,37.1362,"1",1.55,1.55,3,12,8,9,8,11,10,0,4,0,21,5,36,9,201,20,6,4
2015,103753,"토지","행정재산","공공용재산","일반","답","답",1,513,7182000,7182000,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2005-03-17","매입","","2008-01-17","","경기도 이천시 설성면 대죽리 665 - 7",127.4712,37.1362,127.4712,37.1362,"3",1.4,1.4,3,12,8,9,8,11,10,0,4,0,21,5,36,9,201,20,6,4
2015,103754,"토지","행정재산","공공용재산","일반","답","답",1,95,1472500,1472500,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2004-06-30","매입","","2008-01-17","","경기도 이천시 설성면 대죽리 672 - 1",127.4724,37.1359,127.4724,37.1359,"1",1.55,1.55,3,12,9,10,8,9,10,0,5,0,22,5,35,8,202,20,6,4
2015,103755,"토지","행정재산","공공용재산","일반","전","전",1,19,285000,285000,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2004-04-26","매입","","2008-01-17","","경기도 이천시 설성면 대죽리 675 - 9",127.4732,37.1354,127.4732,37.1354,"1",1.5,1.5,3,12,10,10,8,8,9,0,5,0,22,6,35,8,201,20,6,4
2015,103756,"토지","행정재산","공공용재산","일반","하천","하천",1,31,153450,153450,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","2005-03-17","매입","","2008-01-17","","경기도 이천시 설성면 대죽리 677 - 1",127.4727,37.1357,127.4727,37.1357,"1",0.495,0.495,3,12,9,10,8,9,9,0,5,0,22,5,35,8,202,20,6,4
2015,103757,"토지","행정재산","공공용재산","일반","답","답",1,1002,15531000,15531000,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2004-04-26","매입","","2008-01-17","","경기도 이천시 설성면 대죽리 678 - 1",127.4727,37.1356,127.4727,37.1356,"4",1.55,1.55,3,12,10,10,8,9,9,0,5,0,22,5,35,8,202,20,6,4
2015,103751,"토지","행정재산","공공용재산","일반","답","답",1,572,8866000,8866000,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2004-06-10","매입","","2008-01-17","","경기도 이천시 설성면 대죽리 665 - 5",127.4718,37.136,127.4718,37.136,"3",1.55,1.55,3,12,9,10,8,11,10,0,5,0,22,5,36,8,202,20,6,4
2015,103750,"토지","행정재산","공공용재산","일반","답","답",1,373,5222000,5222000,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2004-04-09","매입","","2008-01-17","","경기도 이천시 설성면 대죽리 661 - 1",127.471,37.1362,127.471,37.1362,"2",1.4,1.4,3,12,8,9,8,11,10,0,4,0,21,5,36,9,201,20,6,4
2015,103749,"토지","행정재산","공공용재산","일반","답","답",1,90,1260000,1260000,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2004-04-09","매입","","2008-01-17","","경기도 이천시 설성면 대죽리 660 - 1",127.4708,37.1364,127.4708,37.1364,"1",1.4,1.4,3,11,8,9,8,11,10,0,4,0,20,5,36,9,196,20,6,4
2015,146008,"토지","행정재산","공공용재산","일반","하천","하천",1,98,7607540,7607540,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","2008-01-29","매입","설성면대죽리579-4","2010-01-21","","경기도 이천시 설성면 대죽리 579 - 4",127.4765,37.1353,127.4765,37.1353,"1",7.76279591836735,7.76279591836735,3,11,11,11,8,7,9,0,4,0,21,6,32,8,197,22,6,4
2015,145117,"토지","행정재산","공공용재산","일반","하천","하천",1,1667,62596300,62596300,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","2008-10-09","매입","경기도 이천시 설성면 대죽리 일반번지 581-2번지","2009-03-05","","경기도 이천시 설성면 대죽리 581 - 2",127.4778,37.1355,127.4778,37.1355,"4",3.75502699460108,3.75502699460108,3,11,10,11,8,7,9,0,4,0,21,6,33,8,193,22,6,4
2015,103740,"토지","행정재산","공공용재산","일반","전","전",1,587,7924500,7924500,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2004-04-26","매입","","2008-01-17","","경기도 이천시 설성면 대죽리 585 - 6",127.4771,37.1343,127.4771,37.1343,"3",1.35,1.35,4,11,12,11,8,7,9,0,4,0,21,6,33,8,200,22,7,4
2015,103741,"토지","행정재산","공공용재산","일반","전","전",1,522,7047000,7047000,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2004-04-26","매입","","2008-01-17","","경기도 이천시 설성면 대죽리 585 - 7",127.4779,37.1342,127.4779,37.1342,"3",1.35,1.35,4,11,12,11,8,7,9,0,4,0,21,6,33,8,200,22,7,4
2015,103742,"토지","행정재산","공공용재산","일반","전","전",1,61,823500,823500,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2004-04-26","매입","","2008-01-17","","경기도 이천시 설성면 대죽리 585 - 9",127.478,37.1341,127.478,37.1341,"1",1.35,1.35,4,11,12,11,8,7,9,0,4,0,21,6,34,8,200,22,7,4
2015,144595,"토지","행정재산","공공용재산","일반","하천","하천",1,2307,83127200,83127200,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","2008-03-17","매입","설성면대죽리589","2009-02-12","","경기도 이천시 설성면 대죽리 589",127.479,37.1356,127.479,37.1356,"4",3.60325964456004,3.60325964456004,3,11,10,11,8,7,9,0,4,0,20,5,33,8,191,22,6,4
