"집계년도","asset_ID","재산구분명","재산종류명","행정재산구분명","산구분명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude","size_factor","valueBysize1","valueBysize2","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
2015,164609,"토지","행정재산","공공용재산","산","임야","임야",1,124,1934400,1934400,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2010-05-04","누락재산등록","하천","2011-07-18","","경기도 시흥시 방산동  116 - 5",126.7642,37.4256,"1",1.56,1.56,15,240,430,67,692,137,49,7,93,18,845,39,61,87,5096,386,370,143
2015,155098,"토지","행정재산","공공용재산","일반","답","답",1,237,136502100,136502100,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2009-08-04","누락재산등록","하천","2010-06-10","","경기도 시흥시 방산동  198 - 2",126.7722,37.4297,"1",57.5958227848101,57.5958227848101,13,184,356,56,518,109,45,6,73,19,692,28,67,55,4084,292,257,111
2015,155099,"토지","행정재산","공공용재산","일반","제방","제방",1,33,5064000,5064000,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2009-08-04","누락재산등록","하천","2010-06-10","","경기도 시흥시 방산동  198 - 5",126.7725,37.4297,"1",15.3454545454545,15.3454545454545,13,182,354,56,516,106,44,6,72,19,691,28,67,55,4057,291,252,109
2015,179471,"토지","행정재산","공공용재산","일반","답","답",1,1394,118490000,118490000,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2012-06-11","누락재산등록","하천","2013-01-31","","경기도 시흥시 안현동  281 - 52",126.8053,37.4256,"4",8.5,8.5,10,115,218,45,332,58,60,1,38,14,451,17,60,30,2499,158,149,64
2015,189605,"토지","행정재산","공공용재산","일반","답","답",1,160,27520000,27520000,"경기도 건설국 하천과","","경기도 시흥시 환경국","2014-02-20","매입","하천","2015-04-01","","경기도 시흥시 안현동  281 - 50",126.8052,37.4259,"1",17.2,17.2,10,115,220,45,328,59,60,1,38,14,450,19,60,30,2491,159,148,63
2015,189603,"토지","행정재산","공공용재산","일반","답","답",1,909,72352000,72352000,"경기도 건설국 하천과","","경기도 시흥시 환경국","2014-02-20","매입","하천","2015-04-01","","경기도 시흥시 안현동  281 - 49",126.8052,37.4268,"3",7.95951595159516,7.95951595159516,10,117,226,46,345,55,60,1,42,14,464,18,64,30,2506,165,156,65
2015,189598,"토지","행정재산","공공용재산","일반","답","답",1,436,68016000,68016000,"경기도 건설국 하천과","","경기도 시흥시 환경국","2014-02-25","매입","하천","2015-04-01","","경기도 시흥시 은행동  524 - 205",126.8044,37.423,"2",15.6,15.6,10,110,215,43,321,62,59,1,37,14,444,18,58,30,2450,152,144,62
2015,189599,"토지","행정재산","공공용재산","일반","답","답",1,942,143184000,143184000,"경기도 건설국 하천과","","경기도 시흥시 환경국","2014-02-25","매입","하천","2015-04-01","","경기도 시흥시 은행동  524 - 206",126.8049,37.4235,"3",15.2,15.2,10,112,217,42,326,62,59,1,38,14,446,17,60,30,2454,153,146,62
2015,187576,"토지","행정재산","공공용재산","일반","답","답",1,128,12019200,12019200,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2014-03-07","누락재산등록","하천","2014-11-04","","경기도 시흥시 은행동  524 - 207",126.8043,37.4228,"1",9.39,9.39,10,109,216,45,320,61,59,1,37,14,443,18,58,30,2448,152,144,62
2015,187577,"토지","행정재산","공공용재산","일반","답","답",1,162,15211800,15211800,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2014-03-07","누락재산등록","하천","2014-11-04","","경기도 시흥시 은행동  524 - 208",126.8043,37.4226,"1",9.39,9.39,10,109,215,43,318,61,59,1,37,14,443,18,59,30,2439,152,144,62
