"집계년도","asset_ID","재산구분명","재산종류명","행정재산구분명","산구분명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude","size_factor","valueBysize1","valueBysize2","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
2015,190795,"토지","행정재산","공공용재산","일반","하천","하천",1,206,10238200,10238200,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2014-08-27","분할취득","제  방","2007-07-18","[토지분류코드:GA213][관리대장코드:2500022]","경기도 의정부시 장암동  404 - 9",127.0507,37.6886,"1",4.97,4.97,20,352,788,112,1463,209,45,21,198,25,1072,66,73,106,6379,627,795,283
2015,179552,"토지","행정재산","공공용재산","일반","하천","하천",1,6,1317000,1353690,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2012-09-18","매입","경기도 의정부시 의정부동 일반번지 14-15번지","2013-02-18","","경기도 의정부시 의정부동  14 - 15",127.0533,37.7451,"1",21.95,22.5615,18,328,614,72,716,201,57,22,171,19,765,60,52,176,6030,516,449,176
2015,184488,"토지","행정재산","공공용재산","일반","하천","하천",1,1424,105950000,294511400,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2013-11-26","매입","중랑천 미불용지","2014-01-06","","경기도 의정부시 의정부동  14 - 17",127.0536,37.745,"4",7.44030898876405,20.6819803370787,18,329,613,72,716,201,57,22,171,19,765,60,52,176,6035,516,449,176
2015,179551,"토지","행정재산","공공용재산","일반","하천","하천",1,295,8250000,8286690,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2012-09-18","매입","경기도 의정부시 의정부동 일반번지 14-18번지","2013-02-18","","경기도 의정부시 의정부동  14 - 18",127.0538,37.7451,"1",2.79661016949153,2.80904745762712,18,329,614,72,716,201,57,22,171,19,765,60,51,176,6039,516,450,176
2015,179550,"토지","행정재산","공공용재산","일반","하천","하천",1,103,2316000,2352690,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2012-09-18","매입","경기도 의정부시 의정부동 일반번지 14-19번지","2013-02-18","","경기도 의정부시 의정부동  14 - 19",127.0539,37.7451,"1",2.24854368932039,2.28416504854369,18,329,613,72,716,201,57,22,171,19,765,60,51,176,6040,516,450,176
2015,59154,"토지","행정재산","공공용재산","일반","하천","하천",1,26,2808000,2808000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2004-01-02","매입","하  천","2007-07-18","[토지분류코드:][관리대장코드:2500030]","경기도 의정부시 의정부동  28 - 1",127.0538,37.7441,"1",10.8,10.8,18,330,613,72,716,200,57,23,171,19,764,60,51,176,6044,515,449,176
2015,59129,"토지","행정재산","공용재산","일반","대","대",1,2273,1797943000,2375658000,"경기도 균형발전기획실 행정관리담당관","","","2004-02-24","매입","생활관부지","2008-10-10","[토지분류코드:][관리대장코드:2500005]","경기도 의정부시 신곡동  73 - 17",127.0685,37.7458,"4",79.1,104.516410030796,19,331,630,74,725,200,58,22,172,21,770,61,42,179,6079,522,455,177
2015,179553,"토지","행정재산","공공용재산","일반","하천","하천",1,20,4390000,4426690,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2012-09-18","매입","경기도 의정부시 의정부동 일반번지 14-14번지","2013-02-18","","경기도 의정부시 의정부동  14 - 14",127.0532,37.745,"1",21.95,22.13345,18,329,614,72,715,201,57,23,171,19,763,60,51,176,6028,515,449,176
2015,179554,"토지","행정재산","공공용재산","일반","하천","하천",1,178,20633000,20733440,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2012-09-18","매입","경기도 의정부시 의정부동 일반번지 14-13번지","2013-02-18","","경기도 의정부시 의정부동  14 - 13",127.0536,37.7447,"1",11.5915730337079,11.648,18,330,613,72,716,201,57,23,171,19,765,60,52,176,6035,516,449,176
2015,190283,"토지","행정재산","공공용재산","일반","하천","하천",1,23,6923000,7675200,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2015-03-18","매입","미불용지","2015-06-11","","경기도 의정부시 의정부동  14 - 2",127.0535,37.7446,"1",30.1,33.3704347826087,18,330,613,72,716,201,57,23,171,19,764,60,52,176,6034,516,449,176
2015,179549,"토지","행정재산","공공용재산","일반","하천","하천",1,198,57321000,64814570,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2012-09-18","매입","경기도 의정부시 의정부동  일반번지 11-1번지","2013-02-18","","경기도 의정부시 의정부동  11 - 1",127.0527,37.7456,"1",28.95,32.7346313131313,18,328,615,73,715,201,58,22,171,19,760,60,52,176,6027,514,449,176
2015,184413,"토지","행정재산","공공용재산","일반","하천","하천",1,1271,46300800,214079500,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2013-12-19","매입","지방하천 미불용지","2014-01-02","","경기도 의정부시 의정부동  11 - 8",127.0528,37.7456,"4",3.64286388670338,16.8433910306845,18,328,614,73,715,201,58,22,171,19,760,60,52,176,6029,514,449,176
2015,179548,"토지","행정재산","공공용재산","일반","하천","하천",1,173,37973500,38010190,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2012-09-18","매입","경기도 의정부시 의정부동 일반번지 11-9번지","2013-02-18","","경기도 의정부시 의정부동  11 - 9",127.053,37.7455,"1",21.95,21.9712080924855,18,328,614,72,715,201,58,22,171,19,760,60,52,176,6028,514,449,176
2015,181431,"토지","행정재산","공공용재산","일반","하천","하천",1,376,99872500,99936250,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2013-03-28","매입","하천부지","2013-07-18","","경기도 의정부시 의정부동  11 - 12",127.0531,37.746,"2",26.561835106383,26.578789893617,18,328,615,73,716,200,58,22,171,19,762,60,52,177,6031,516,449,176
2015,179547,"토지","행정재산","공공용재산","일반","하천","하천",1,47,14190500,14227190,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2012-09-18","매입","경기도 의정부시 의정부동 일반번지 11-13번지","2013-02-18","","경기도 의정부시 의정부동  11 - 13",127.0531,37.7461,"1",30.1925531914894,30.2706170212766,18,328,615,73,716,200,58,22,171,19,762,60,52,177,6032,516,449,176
2015,147422,"토지","행정재산","공공용재산","일반","하천","하천",1,371,107249000,107249000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2009-05-14","매입","토지(의정부동 12-10외 1)","2009-10-01","","경기도 의정부시 의정부동  12 - 10",127.0534,37.7455,"2",28.9080862533693,28.9080862533693,18,328,614,72,716,201,58,22,171,19,765,60,52,177,6032,515,449,176
2015,150147,"토지","행정재산","공공용재산","일반","답","답",1,76,13072000,13072000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2009-08-24","매입","토지","2009-11-04","","경기도 의정부시 신곡동  549 - 4",127.0545,37.7399,"1",17.2,17.2,18,329,614,72,714,196,54,23,169,20,759,58,45,179,6016,511,449,176
2015,59395,"토지","일반재산","미등록","일반","대","대",1,33,27720000,27720000,"경기도 자치행정국 회계과","","경기도 의정부시 기획총무국 회계과","1971-04-20","매입","폐도부지","2008-10-10","[토지분류코드:GC008][관리대장코드:2500271]","경기도 의정부시 신곡동  566 - 18",127.0549,37.7373,"1",84,84,18,329,613,72,714,194,53,23,169,20,755,59,43,180,6007,510,449,176
2015,59130,"토지","행정재산","공용재산","일반","대","주차장",1,3085.8,1576843800,1913196000,"경기도 균형발전기획실 행정관리담당관","","경기도 의정부시 기획총무국 회계과","2004-04-09","매입","청사부지","2008-10-10","[토지분류코드:][관리대장코드:2500006]","경기도 의정부시 신곡동  798 - 1",127.0737,37.7485,"4",51.1,62,19,331,631,72,729,195,59,22,171,22,777,60,43,183,6102,532,457,177
2015,59126,"토지","행정재산","공용재산","일반","대","대",1,66115.3,81982972000,97189491000,"경기도 균형발전기획실 행정관리담당관","","","2003-06-24","매입","청사부지","2008-10-10","[토지분류코드:][관리대장코드:2500002]","경기도 의정부시 신곡동  800",127.0719,37.7474,"4",124,147,19,333,632,71,730,200,59,22,172,21,779,60,46,182,6137,536,457,178
2015,113895,"토지","행정재산","공공용재산","일반","하천","하천",1,6547.2,606925440,606925440,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2002-03-28","매입","","2008-01-17","","경기도 의정부시 민락동  736 - 6",127.0876,37.7402,"4",9.27,9.27,18,321,617,63,715,179,48,21,161,19,720,52,40,197,5932,505,454,171
2015,113896,"토지","행정재산","공공용재산","일반","하천","하천",1,9482.3,879009210,879009210,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2002-03-28","매입","","2008-01-17","","경기도 의정부시 민락동  756 - 14",127.0887,37.7351,"4",9.27,9.27,18,311,596,62,708,173,45,21,155,18,689,51,40,192,5818,501,447,167
2015,113897,"토지","행정재산","공공용재산","일반","하천","하천",1,3515.1,325849770,325849770,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2002-03-28","매입","","2008-01-17","","경기도 의정부시 민락동  757 - 7",127.0894,37.7334,"4",9.27,9.27,18,312,592,63,697,172,46,21,152,18,681,50,38,191,5727,498,440,164
2015,113894,"토지","행정재산","공공용재산","일반","하천","하천",1,5666.7,525303090,525303090,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2002-03-28","매입","","2008-01-17","","경기도 의정부시 민락동  732 - 19",127.0862,37.7419,"4",9.27,9.27,19,321,636,63,725,182,50,21,162,19,757,55,45,197,6004,514,464,178
2015,92558,"토지","행정재산","공공용재산","일반","하천","하천",1,11520.5,1067950350,1067950350,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2002-03-28","매입","","2007-04-20","누락재산 삽입","경기도 의정부시 민락동  731 - 9",127.0869,37.7455,"4",9.27,9.27,19,318,629,62,712,183,54,21,160,19,749,55,40,191,5870,512,442,171
2015,147752,"토지","행정재산","공공용재산","일반","제방","제방",1,274,49594000,49594000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2009-06-01","매입","토지(신곡동 636-4번지)","2009-10-01","","경기도 의정부시 신곡동  636 - 4",127.0541,37.7296,"1",18.1,18.1,17,332,633,73,725,201,58,24,172,22,766,58,48,186,6137,521,455,179
2015,122292,"토지","행정재산","공공용재산","일반","하천","하천",1,215.28,37458720,37458720,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2006-10-17","매입","","2009-10-29","","경기도 의정부시 신곡동  668 - 1",127.0527,37.7275,"1",17.4,17.4,18,336,642,76,733,201,59,24,174,22,772,58,54,188,6230,523,462,181
2015,122293,"토지","행정재산","공공용재산","일반","하천","하천",1,269.25,7887420,7887420,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2006-10-17","매입","","2009-10-29","","경기도 의정부시 신곡동  668 - 7",127.0529,37.7277,"1",2.92940389972145,2.92940389972145,17,336,642,76,733,201,59,24,174,22,770,58,53,188,6226,523,462,181
2015,122294,"토지","행정재산","공공용재산","일반","하천","하천",1,352.28,61296720,61296720,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2006-10-17","매입","","2009-10-29","","경기도 의정부시 신곡동  668 - 8",127.0526,37.7275,"2",17.4,17.4,18,336,642,76,733,201,59,24,173,22,772,58,54,188,6231,523,462,181
2015,162796,"토지","행정재산","공공용재산","일반","하천","하천",1,211.13,39270180,39270180,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2007-02-22","누락재산등록","하천","2011-06-23","","경기도 의정부시 신곡동  668 - 9",127.0527,37.7275,"1",18.6,18.6,18,336,642,76,733,201,59,24,174,22,772,58,54,188,6230,523,462,181
2015,59127,"토지","행정재산","공용재산","일반","대","대",1,6553.6,7667712000,7208960000,"경기도 균형발전기획실 행정관리담당관","","경기도 의정부시 도시관리국 공원녹지과","2003-06-24","매입","청사부지","2008-10-10","[토지분류코드:][관리대장코드:2500003]","경기도 의정부시 신곡동  759 - 1",127.0704,37.7485,"4",117,110,19,333,629,72,730,199,59,22,172,21,780,60,47,182,6156,536,457,178
2015,59128,"토지","행정재산","공용재산","일반","대","대",1,6162.3,7209891000,6778530000,"경기도 균형발전기획실 행정관리담당관","","경기도 의정부시 도시관리국 공원녹지과","2006-12-13","매입","청사부지","2009-08-06","[토지분류코드:][관리대장코드:2500004]","경기도 의정부시 신곡동  766 - 1",127.0722,37.7489,"4",117,110,19,331,632,72,729,195,60,22,171,21,778,60,45,183,6109,531,457,178
2015,113877,"토지","행정재산","공공용재산","일반","구거","구거",1,246,6642001,6642001,"경기도 건설국 도로정책과","","경기도 의정부시 안전교통건설국 도로과","2004-12-20","매입","","2008-01-17","","경기도 의정부시 고산동  571 - 7",127.1019,37.7265,"1",2.70000040650407,2.70000040650407,15,193,475,43,501,92,36,12,96,10,461,32,36,121,3749,349,316,116
2015,157392,"토지","행정재산","공공용재산","일반","구거","구거",1,100,2700000,2707970,"경기도 건설국 도로정책과","","경기도 의정부시 안전교통건설국 도로과","2009-07-07","분할취득","","2008-01-17","","경기도 의정부시 고산동  571 - 12",127.1008,37.728,"1",2.7,2.70797,16,208,492,43,528,107,37,14,101,11,493,32,37,138,4043,391,332,122
2015,186954,"토지","행정재산","공공용재산","일반","구거","구거",1,1594,43037999,43165029,"경기도 건설국 도로정책과","","경기도 의정부시 안전교통건설국 도로과","2013-09-03","분할취득","","2008-01-17","","경기도 의정부시 고산동  571 - 13",127.1013,37.728,"4",2.69999993726474,2.70796919698871,15,203,484,43,513,100,37,12,101,10,482,32,37,129,3967,377,323,118
2015,149764,"토지","행정재산","공공용재산","일반","구거","구거",1,5,135000,43173000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2009-10-06","분할취득","","2008-01-17","","경기도 의정부시 고산동  571 - 14",127.1019,37.7265,"1",2.7,863.46,15,193,475,43,501,92,36,12,96,10,461,32,36,121,3749,349,316,116
2015,157393,"토지","행정재산","공공용재산","일반","구거","구거",1,42,1134000,1134000,"경기도 건설국 도로정책과","","경기도 의정부시 안전교통건설국 도로과","2009-07-07","분할취득","","2008-01-17","","경기도 의정부시 고산동  571 - 15",127.1017,37.7276,"1",2.7,2.7,15,196,478,43,505,98,36,12,98,10,469,32,36,126,3878,357,322,118
2015,59192,"토지","행정재산","공공용재산","일반","답","답",1,361,18772000,18772000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2004-06-12","매입","하  천","2007-07-18","[토지분류코드:][관리대장코드:2500068]","경기도 의정부시 고산동  572 - 1",127.1018,37.7275,"2",5.2,5.2,15,194,475,43,503,94,36,12,96,10,467,32,36,126,3836,355,320,118
2015,59148,"토지","행정재산","공공용재산","일반","답","답",1,4,128000,128000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2004-01-27","매입","하  천","2007-07-18","[토지분류코드:][관리대장코드:2500024]","경기도 의정부시 고산동  573 - 1",127.1018,37.7269,"1",3.2,3.2,15,194,477,43,501,92,36,12,96,10,464,32,35,123,3800,353,316,116
2015,59239,"토지","일반재산","미등록","일반","답","답",1,309,42333000,57362500,"경기도 자치행정국 회계과","","경기도 의정부시 총무국 회계과","2005-10-06","매입","하  천","2007-07-18","[토지분류코드:][관리대장코드:2500115]","경기도 의정부시 고산동  606 - 4",127.1004,37.7284,"2",13.7,18.5639158576052,16,212,495,43,549,108,37,14,105,12,500,32,39,156,4111,399,338,127
2015,59198,"토지","행정재산","공공용재산","일반","답","답",1,259,31339000,31339000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2004-06-01","매입","하  천","2007-07-18","[토지분류코드:][관리대장코드:2500074]","경기도 의정부시 고산동  610",127.0978,37.7284,"1",12.1,12.1,16,253,528,50,608,127,39,17,121,13,564,35,38,182,4670,437,387,139
2015,113878,"토지","행정재산","공공용재산","일반","답","답",1,1190,62832000,62832000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2004-06-01","매입","","2008-01-17","","경기도 의정부시 고산동  611",127.0972,37.7282,"4",5.28,5.28,16,261,537,52,616,134,40,17,125,13,570,40,38,184,4753,443,388,141
2015,59196,"토지","행정재산","공공용재산","일반","전","전",1,11,1397000,1397000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2004-11-09","매입","하  천","2007-10-01","[토지분류코드:][관리대장코드:2500072]","경기도 의정부시 고산동  612 - 3",127.0979,37.7285,"1",12.7,12.7,16,253,526,50,608,127,39,17,121,13,563,35,38,182,4651,435,387,139
2015,59197,"토지","행정재산","공공용재산","일반","전","전",1,32,4064000,4064000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2004-11-09","매입","하  천","2007-07-18","[토지분류코드:][관리대장코드:2500073]","경기도 의정부시 고산동  612 - 6",127.0974,37.7284,"1",12.7,12.7,16,257,534,50,612,129,39,17,125,13,569,35,38,184,4724,441,387,140
2015,94640,"토지","행정재산","공공용재산","일반","전","전",1,11,1397000,1397000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2004-11-09","매입","하  천","2007-10-01","[토지분류코드:][관리대장코드:2500072]","경기도 의정부시 고산동  612 - 8",127.0979,37.7285,"1",12.7,12.7,16,253,526,50,608,127,39,17,121,13,563,35,38,182,4651,435,387,139
2015,159805,"토지","행정재산","공공용재산","일반","제방","답",1,410,41820000,41820000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2010-02-09","누락재산등록","","2011-03-18","","경기도 의정부시 금오동  35 - 14",127.0801,37.7542,"2",10.2,10.2,21,329,646,70,733,189,61,21,170,20,772,63,45,184,6051,534,462,175
2015,159807,"토지","행정재산","공공용재산","일반","제방","제방",1,466,30569600,30569600,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2010-02-09","누락재산등록","","2011-03-18","","경기도 의정부시 금오동  102 - 3",127.0794,37.7544,"2",6.56,6.56,21,329,648,71,734,190,61,21,170,21,772,63,46,184,6047,534,462,175
2015,159808,"토지","행정재산","공공용재산","일반","제방","답",1,725,73950000,73950000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2010-02-09","누락재산등록","","2011-03-18","","경기도 의정부시 금오동  102 - 6",127.0794,37.7545,"3",10.2,10.2,21,329,647,71,735,190,61,21,170,21,772,63,46,184,6046,534,462,175
2015,122291,"토지","행정재산","공공용재산","일반","답","답",1,110,102850000,102850000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2006-12-26","매입","","2009-10-29","","경기도 의정부시 금오동  364 - 11",127.0567,37.7462,"1",93.5,93.5,18,329,617,73,717,200,59,22,171,19,766,60,47,177,6053,517,450,176
2015,143171,"토지","행정재산","공공용재산","일반","하천","하천",1,36,50742000,50742000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2006-12-26","매입","누락재산 일괄등록","2008-11-21","","경기도 의정부시 금오동  364 - 12",127.057,37.7464,"1",140.95,140.95,18,329,617,73,719,201,59,22,171,19,767,60,47,177,6056,517,450,176
2015,59389,"토지","일반재산","미등록","일반","잡종지","잡종지",1,300,371100000,371100000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","1998-03-31","매입","주차장","2007-07-18","[토지분류코드:][관리대장코드:2500265]","경기도 의정부시 금오동  367 - 12",127.0556,37.7453,"2",123.7,123.7,18,329,613,72,717,201,57,22,171,19,765,60,48,177,6045,514,450,176
2015,59141,"토지","행정재산","공공용재산","일반","하천","하천",1,16,1600000,1600000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","1997-10-13","매입","제  방","2007-07-18","[토지분류코드:GA211][관리대장코드:2500017]","경기도 의정부시 금오동  367 - 18",127.0548,37.7444,"1",10,10,18,331,613,72,716,200,57,23,171,19,765,60,49,176,6047,515,450,176
2015,59386,"토지","일반재산","미등록","일반","잡종지","잡종지",1,145,179365000,179365000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","1998-03-31","매입","주차장","2007-07-18","[토지분류코드:GC024][관리대장코드:2500262]","경기도 의정부시 금오동  367 - 19",127.0557,37.7453,"1",123.7,123.7,18,329,613,72,717,201,57,22,171,19,765,60,47,177,6046,514,450,176
2015,59388,"토지","일반재산","미등록","일반","하천","하천",1,88,78760000,78760000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","1997-10-13","매입","도  로","2007-07-18","[토지분류코드:GC013][관리대장코드:2500264]","경기도 의정부시 금오동  367 - 23",127.0549,37.7445,"1",89.5,89.5,18,331,613,72,716,200,57,23,171,19,765,60,49,176,6047,515,450,176
2015,59391,"토지","일반재산","미등록","일반","잡종지","잡종지",1,225,296662000,296662000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","1998-03-31","매입","주차장","2007-07-18","[토지분류코드:][관리대장코드:2500267]","경기도 의정부시 금오동  367 - 25",127.0554,37.745,"1",131.849777777778,131.849777777778,18,330,613,72,716,201,57,22,171,19,765,60,48,177,6046,515,450,176
2015,143172,"토지","행정재산","공공용재산","일반","하천","하천",1,113,49675500,49675500,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2007-10-23","매입","누락재산 일괄등록","2008-11-21","","경기도 의정부시 금오동  367 - 27",127.0566,37.7459,"1",43.9606194690265,43.9606194690265,18,329,617,73,717,200,59,22,171,19,765,60,48,177,6053,515,450,176
2015,123549,"토지","행정재산","공공용재산","일반","하천","하천",1,1053,577570500,577570500,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2007-03-30","매입","","2008-01-17","","경기도 의정부시 금오동  367 - 29",127.0563,37.7457,"4",54.85,54.85,18,329,617,73,717,200,58,22,171,19,765,60,48,177,6050,514,450,176
2015,159806,"토지","행정재산","공공용재산","일반","제방","제방",1,212,13907200,13907200,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2010-02-09","누락재산등록","","2011-03-18","","경기도 의정부시 금오동  35 - 8",127.0801,37.7542,"1",6.56,6.56,21,329,646,70,733,189,61,21,170,20,772,63,45,184,6051,534,462,175
2015,159804,"토지","행정재산","공공용재산","일반","제방","답",1,38,5662000,5662000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2010-02-09","누락재산등록","","2011-03-18","","경기도 의정부시 금오동  24 - 4",127.0811,37.7539,"1",14.9,14.9,21,329,643,66,731,187,61,21,170,20,771,63,43,184,6043,533,462,175
2015,159799,"토지","행정재산","공공용재산","일반","제방","전",1,61,11163000,11163000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2010-02-09","누락재산등록","","2011-03-17","","경기도 의정부시 금오동  23 - 12",127.0817,37.7537,"1",18.3,18.3,21,329,641,63,731,186,60,21,169,20,769,63,42,184,6035,533,462,175
2015,159802,"토지","행정재산","공공용재산","일반","제방","제방",1,698,45788800,45788800,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2010-02-09","누락재산등록","","2011-03-17","","경기도 의정부시 금오동  24 - 2",127.0808,37.7539,"3",6.56,6.56,21,329,643,68,731,187,62,21,170,20,771,63,44,184,6044,534,462,175
2015,159803,"토지","행정재산","공공용재산","일반","제방","답",1,699,76191000,76191000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2010-02-09","누락재산등록","","2011-03-18","","경기도 의정부시 금오동  24 - 3",127.0808,37.754,"3",10.9,10.9,21,329,644,68,731,187,61,21,170,20,771,63,45,184,6045,534,462,175
2015,59240,"토지","일반재산","미등록","일반","답","답",1,320,63680000,3.2e+07,"경기도 자치행정국 회계과","","경기도 의정부시 총무국 회계과","2005-06-01","매입","하  천","2007-07-18","[토지분류코드:][관리대장코드:2500116]","경기도 의정부시 고산동  481 - 1",127.1038,37.7281,"2",19.9,10,15,173,441,43,465,82,35,10,83,9,421,30,36,104,3288,304,277,107
2015,92359,"토지","행정재산","공공용재산","일반","전","전",1,238.75,17191484,17598493,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","1996-11-11","매입","제  방","2007-07-18","[토지분류코드:][관리대장코드:2500118]","경기도 의정부시 녹양동  113 - 2",127.0457,37.7569,"1",7.20062157068063,7.37109654450262,17,321,608,66,709,189,61,21,166,19,756,59,60,175,5897,506,443,174
2015,150929,"토지","행정재산","공공용재산","일반","전","전",1,16,4888000,4888000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2009-12-09","매입","토지(녹양동 115-90)","2009-12-15","","경기도 의정부시 녹양동  115 - 90",127.0457,37.7559,"1",30.55,30.55,17,322,609,66,711,190,61,21,167,19,756,59,59,175,5889,507,445,175
2015,59132,"토지","행정재산","공공용재산","산","임야","임야",1,762.44,216576000,41934200,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2001-12-05","매입","하  천","2007-07-18","[토지분류코드:GA213][관리대장코드:2500008]","경기도 의정부시 가능동  81 - 129",127.0258,37.7423,"3",28.4056450343634,5.5,12,287,490,57,598,193,51,18,144,16,624,54,53,190,5267,418,394,153
2015,113874,"토지","행정재산","공공용재산","산","하천","하천",1,2297,323877000,323877000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2000-12-26","매입","","2008-01-17","","경기도 의정부시 가능동  81 - 188",127.0265,37.7423,"4",14.1,14.1,12,287,496,59,599,193,52,18,145,16,626,54,54,189,5269,420,394,155
2015,59119,"토지","행정재산","공용재산","일반","대","대",1,1082.4,671088000,671088000,"경기도 재난안전본부 소방행정과","경기도 의정부소방서","","2003-06-16","매입","파발파출소","2007-12-10","[토지분류코드:][관리대장코드:2000120]","경기도 의정부시 금오동  467 - 2",127.0613,37.7493,"4",62,62,18,334,631,71,727,200,60,22,174,19,784,60,52,178,6154,526,456,178
2015,147424,"토지","행정재산","공공용재산","일반","제방","하천",1,1137,201817500,201817500,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2009-05-14","매입","토지(가능동 14-1번지)","2009-10-01","","경기도 의정부시 가능동  14 - 1",127.046,37.7533,"4",17.75,17.75,17,325,605,67,706,197,59,22,169,19,752,59,55,175,5940,505,450,175
2015,147423,"토지","행정재산","공공용재산","일반","하천","하천",1,962,132275000,132275000,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2009-05-14","매입","토지(가능동 14-3번지)","2009-10-01","","경기도 의정부시 가능동  14 - 3",127.0464,37.7526,"3",13.75,13.75,17,324,606,67,706,197,59,22,169,19,753,59,56,178,5963,509,449,174
2015,59230,"토지","행정재산","공공용재산","산","임야","임야",1,547,35023700,35023700,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2005-08-26","매입","제  방","2007-07-18","[토지분류코드:][관리대장코드:2500106]","경기도 의정부시 가능동  53 - 24",127.0167,37.7378,"3",6.40287020109689,6.40287020109689,11,269,443,53,558,178,46,16,131,15,584,52,49,205,5017,400,378,139
2015,59225,"토지","행정재산","공공용재산","산","답","답",1,68,1672800,1672800,"경기도 건설국 하천과","","경기도 의정부시 안전교통건설국 안전총괄과","2006-01-23","매입","제  방","2007-07-18","[토지분류코드:][관리대장코드:2500101]","경기도 의정부시 가능동  55 - 1",127.0422,37.7542,"1",2.46,2.46,17,313,586,66,693,193,61,22,164,19,718,59,58,175,5790,495,438,173
