"asset_ID","Land_size","Land_value","Land_Value_bySize","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
187305,-0.0811763728091293,-0.137814705737948,-0.202304981133459,-0.430316717919379,0.430537818838991,0.398922432597644,0.12039091228043,-0.0783896950885608,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.308923719795909,-0.321187467703439,0.161453145378206,0.072394739210544,0.170537969406853,-0.0433060853676343,-0.140086876988154,-0.48114653191982,-0.301795943175442,0.0137669511427126
187296,-0.0525952977948388,-0.125082717675183,-0.202304981133459,-0.430316717919379,0.191312385166813,0.398922432597644,0.12039091228043,-0.0783896950885608,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.308923719795909,-0.321187467703439,0.161453145378206,0.072394739210544,0.170537969406853,-0.0433060853676343,-0.113963796026719,-0.48114653191982,-0.301795943175442,0.0137669511427126
184682,-0.016980955336901,-0.11104994802485,-0.206229592374979,1.26684277460299,0.66976325251117,0.256218472969219,0.963726258006027,0.286077087579662,-0.256704966206759,0.0864368289768221,-0.149989065092942,-0.308923719795909,-0.321187467703439,1.12879794832507,-0.345358510004398,1.11217507107292,-0.226414097973127,-0.127025336507437,0.610201542092433,-0.408427985331282,-0.564855950616672
400,-0.0920446480685547,-0.139440004596255,0.00893445063642107,-0.430316717919379,-0.0479130485053652,-0.457301325172909,0.12039091228043,-0.32136755020071,-0.463715614785863,0.0864368289768221,-0.149989065092942,-0.308923719795909,-0.321187467703439,0.322677279202684,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.29682536275677,0.473783032840902,-0.515060027487122,-0.564855950616672
181488,-0.0944091201669793,-0.143498589624717,0.00893445063642107,-0.430316717919379,-0.0479130485053652,-0.457301325172909,0.12039091228043,-0.32136755020071,-0.463715614785863,0.0864368289768221,-0.149989065092942,-0.308923719795909,-0.321187467703439,0.322677279202684,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.29682536275677,0.473783032840902,-0.515060027487122,-0.564855950616672
403,-0.0944920841002574,-0.143736611904582,-0.182607413540769,-0.430316717919379,-0.0479130485053652,-0.314597365544484,0.12039091228043,-0.32136755020071,-0.463715614785863,0.0864368289768221,-0.149989065092942,-0.308923719795909,-0.321187467703439,0.564513479939401,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.283763822276052,0.473783032840902,-0.515060027487122,-0.564855950616672
181490,-0.0929987333012524,-0.142894379221984,-0.182607413540769,-0.430316717919379,-0.0479130485053652,-0.457301325172909,0.12039091228043,-0.32136755020071,-0.463715614785863,0.0864368289768221,-0.149989065092942,-0.308923719795909,-0.321187467703439,0.64512554685164,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.270702281795334,0.405573778215136,-0.515060027487122,-0.564855950616672
97812,-0.0944091201669793,-0.143665408658469,-0.158155260667085,-0.430316717919379,-0.0479130485053652,-0.457301325172909,0.12039091228043,-0.32136755020071,-0.463715614785863,0.0864368289768221,-0.149989065092942,-0.308923719795909,-0.321187467703439,0.64512554685164,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.270702281795334,0.405573778215136,-0.515060027487122,-0.564855950616672
224,0.181678256995738,0.807973909722869,0.296247246902206,2.96400226712536,2.10511585454424,3.96652142330829,3.49373229518282,2.29064439225489,-0.0496943176276543,0.0864368289768221,6.66241750428974,2.23845313216684,-0.321187467703439,2.25736688509642,-0.136481885396927,-0.771099132259219,-0.226414097973127,2.00200576184959,0.814829305969731,1.404316731318,1.74963565642087
185791,-0.0934135529676427,-0.142854600341822,-0.143439334060645,-0.430316717919379,-0.7655893495219,-0.885413204058186,-0.722944433445168,-0.503600941534821,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.805891657568663,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.662548496216872,-0.617565041171351,-0.515060027487122,-0.564855950616672
185789,-0.0856564252061444,-0.136651517642232,-0.14343913999594,-0.430316717919379,-0.7655893495219,-0.885413204058186,-0.722944433445168,-0.503600941534821,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.805891657568663,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.662548496216872,-0.617565041171351,-0.515060027487122,-0.564855950616672
185788,-0.0677362156180841,-0.122321404931445,-0.143439142095558,-0.430316717919379,-0.7655893495219,-0.885413204058186,-0.722944433445168,-0.503600941534821,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.805891657568663,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.662548496216872,-0.617565041171351,-0.515060027487122,-0.564855950616672
185792,-0.0254246096462752,-0.0884864157859654,-0.143439140810848,-0.430316717919379,-0.7655893495219,-0.885413204058186,-0.722944433445168,-0.503600941534821,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.805891657568663,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.662548496216872,-0.617565041171351,-0.515060027487122,-0.564855950616672
188312,-0.0476174617981554,-0.10075985833439,-0.124067332297757,-0.430316717919379,-0.7655893495219,-0.885413204058186,-0.722944433445168,-0.503600941534821,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.805891657568663,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.662548496216872,-0.617565041171351,-0.515060027487122,-0.564855950616672
188311,-0.0847853039067248,-0.134861296808088,-0.124873163700127,-0.430316717919379,-0.7655893495219,-0.885413204058186,-0.722944433445168,-0.503600941534821,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.805891657568663,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.662548496216872,-0.617565041171351,-0.515060027487122,-0.564855950616672
188310,-0.0468293044320138,-0.100041553206337,-0.124080634466867,-0.430316717919379,-0.7655893495219,-0.885413204058186,-0.722944433445168,-0.503600941534821,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.805891657568663,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.662548496216872,-0.617565041171351,-0.515060027487122,-0.564855950616672
188309,-0.0920446480685547,-0.14151863078815,-0.12759006957498,-0.430316717919379,-0.7655893495219,-0.885413204058186,-0.722944433445168,-0.503600941534821,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.805891657568663,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.662548496216872,-0.617565041171351,-0.515060027487122,-0.564855950616672
190072,-0.0201149179164796,-0.0752974198599145,-0.123478032533389,-0.430316717919379,-0.7655893495219,-0.885413204058186,-0.722944433445168,-0.503600941534821,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.805891657568663,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.662548496216872,-0.617565041171351,-0.515060027487122,-0.564855950616672
185922,-0.0930402152678914,-0.142409688553798,-0.12759006957498,-0.430316717919379,-0.7655893495219,-0.885413204058186,-0.722944433445168,-0.503600941534821,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.805891657568663,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.662548496216872,-0.617565041171351,-0.515060027487122,-0.564855950616672
186000,-0.0262957309456948,-0.0815554951999196,-0.124873163700127,-0.430316717919379,-0.7655893495219,-0.885413204058186,-0.722944433445168,-0.503600941534821,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.805891657568663,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.662548496216872,-0.617565041171351,-0.515060027487122,-0.564855950616672
160937,-0.0913394546356913,-0.142632961589825,-0.217247963445154,-0.430316717919379,-0.526363915849722,-0.885413204058186,-0.722944433445168,-0.503600941534821,-0.0496943176276543,1.98804706646691,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.725279590656424,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.623363874774718,-0.617565041171351,-0.515060027487122,-0.564855950616672
160936,-0.0867349563387591,-0.140995795523832,-0.217247963445154,-0.430316717919379,-0.526363915849722,-0.885413204058186,-0.722944433445168,-0.503600941534821,-0.0496943176276543,1.98804706646691,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.725279590656424,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.623363874774718,-0.617565041171351,-0.515060027487122,-0.564855950616672
160935,-0.0895972120368521,-0.142013493348638,-0.217247963445154,-0.430316717919379,-0.526363915849722,-0.885413204058186,-0.722944433445168,-0.503600941534821,-0.0496943176276543,1.98804706646691,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.725279590656424,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.623363874774718,-0.617565041171351,-0.515060027487122,-0.564855950616672
908,0.289464999110589,-0.0690741086571666,-0.244009486312464,-0.430316717919379,-0.287138482177544,0.256218472969219,-0.722944433445168,-0.199878622644635,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.483443389919706,-0.345358510004398,1.11217507107292,-0.226414097973127,-0.623363874774718,-0.48114653191982,-0.515060027487122,-0.564855950616672
172880,-0.0438840848006428,-0.12673351407686,-0.220440327848108,-0.430316717919379,-0.287138482177544,0.113514513340793,-0.722944433445168,-0.199878622644635,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.241607189182989,-0.345358510004398,0.170537969406853,-0.226414097973127,-0.623363874774718,-0.48114653191982,-0.515060027487122,-0.564855950616672
166416,-0.0430129635012232,-0.126440512719104,-0.220440327848108,-0.430316717919379,-0.287138482177544,0.398922432597644,-0.722944433445168,-0.139134158866598,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.564055456831945,-0.345358510004398,1.11217507107292,-0.226414097973127,-0.623363874774718,-0.549355786545585,-0.515060027487122,-0.564855950616672
614,-0.0944920841002574,-0.143752886932265,-0.215210284039014,-0.430316717919379,-0.7655893495219,0.256218472969219,-0.722944433445168,-0.32136755020071,-0.463715614785863,-0.54743325018654,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.725279590656424,-0.345358510004398,1.11217507107292,-0.226414097973127,-0.636425415255436,-0.549355786545585,-0.515060027487122,-0.564855950616672
166403,-0.0934550349342817,-0.143174614854902,-0.186003545884336,-0.430316717919379,-0.7655893495219,0.54162639222607,-0.722944433445168,-0.199878622644635,-0.463715614785863,-0.54743325018654,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.644667523744184,-0.345358510004398,1.11217507107292,-0.226414097973127,-0.636425415255436,-0.549355786545585,-0.515060027487122,-0.564855950616672
166404,-0.0918372382353596,-0.142272876602337,-0.184645092946909,-0.430316717919379,-0.7655893495219,0.398922432597644,-0.722944433445168,-0.32136755020071,-0.256704966206759,-0.54743325018654,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.805891657568663,-0.345358510004398,1.11217507107292,-0.226414097973127,-0.649486955736154,-0.549355786545585,-0.515060027487122,-0.564855950616672
187304,-0.0908416710360229,-0.142120298217808,-0.202304981133459,-0.430316717919379,0.430537818838991,0.398922432597644,0.12039091228043,-0.0783896950885608,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.308923719795909,-0.321187467703439,0.161453145378206,0.072394739210544,1.11217507107292,-0.0433060853676343,-0.127025336507437,-0.48114653191982,-0.301795943175442,0.0137669511427126
461,-0.0402336717364083,-0.119575994246005,-0.202304981133459,-0.430316717919379,0.430537818838991,0.398922432597644,0.12039091228043,-0.0783896950885608,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.308923719795909,-0.321187467703439,0.161453145378206,0.072394739210544,0.170537969406853,-0.0433060853676343,-0.140086876988154,-0.48114653191982,-0.301795943175442,-0.27554449973698
187300,-0.022189016248431,-0.111537656354419,-0.202304981133459,-0.430316717919379,0.191312385166813,0.256218472969219,0.12039091228043,-0.0783896950885608,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.308923719795909,-0.321187467703439,0.000229011553727887,0.072394739210544,1.11217507107292,-0.0433060853676343,-0.270702281795334,-0.48114653191982,-0.408427985331282,0.0137669511427126
166179,-0.0925424316682231,-0.14310637841071,-0.220983709023078,-0.430316717919379,-0.7655893495219,-0.600005284801335,-0.722944433445168,-0.503600941534821,-0.670726263364967,-0.54743325018654,-0.149989065092942,-0.627345826291253,-0.321187467703439,-0.805891657568663,-0.345358510004398,-0.771099132259219,-0.226414097973127,-0.584179253332564,-0.549355786545585,-0.515060027487122,-0.564855950616672
