"category","Land_size","Land_value","SW8","MT1","CS2","PS3","SC4","AC5","PK6","OL7","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9","Land_Value_bySize"
"culture",-0.297238488988502,1.11158481153038,5.52571013482455,1.33735507787276,3.70948324090743,0.954087319288512,1.09208229268976,0.824418235592817,1.87716841652141,2.50184761558973,3.31843578234758,1.0698394995278,1.70248237289659,1.65639083245535,1.13781135090626,4.46824016570582,3.76589460993238,2.93401150873896,2.81381921417932,1.94441890654017,1.81372994431301
"culture",-0.26120128788519,0.328620361600457,-0.59448725901809,0.611768812218392,0.491703685468077,0.768506180430706,1.81374777391858,0.294445236620413,0.471632360615357,-0.209854276595928,0.394279260662722,-0.466077416167722,0.542613969266251,1.29808663379138,-0.431199900710196,-0.400415841547122,0.389395005701427,-0.18709011866471,-0.333225560057752,-0.07260766736014,-0.197020947369904
"culture",-0.29497875308029,1.94084989530436,6.54574303379832,1.33735507787276,3.52819988567141,0.613855231382533,0.610971971870541,0.799181426117941,2.22855243049793,2.50184761558973,3.31843578234758,1.26182911398974,1.70248237289659,2.01469503111932,1.13781135090626,3.99816303397105,3.65583921214128,2.89617997386134,2.7053004288608,2.0596775679059,1.93706445027119
"culture",-0.296499685321236,-0.427116551412224,0.425545639955684,-0.11381745343598,-0.77727980118406,-0.128469324048695,-0.591803830177494,-0.235527762351991,-0.682915113878904,-0.209854276595928,-0.77538334801122,-0.274087801705782,-0.589305798132029,-0.851738558192455,-0.82345271361431,-0.400415841547122,-0.590098034639364,-0.508658165124482,-0.593670644822199,-0.591271643505934,0.0782544971317419
"culture",-0.272237737729535,-0.39795406263284,-0.59448725901809,-0.839403719090352,-0.913242317611075,-0.963584448908826,-1.07291415099671,-0.752882356586957,-0.632717397596545,-0.209854276595928,-0.848487261053341,-0.0820981872438417,-0.868792160452592,-0.851738558192455,0.353305725098032,-0.433992779528176,-0.693550108562998,-0.565405467440913,-0.789004458395535,-0.821788966237398,-0.291051328701714
"culture",-0.303614091006021,-0.60886381560602,-0.59448725901809,-0.839403719090352,-0.86792147880207,-0.963584448908826,-1.07291415099671,-0.765500761324395,-0.682915113878904,-0.661804591960205,-0.848487261053341,0.109891427218098,-0.88276647856862,-0.851738558192455,-0.0389470878060822,-0.266108089622903,-0.777192210884234,-0.603237002318533,-0.789004458395535,-0.821788966237398,5.33505955050687
"culture",-0.222733331506242,-0.584054968516449,-0.59448725901809,-0.839403719090352,-0.86792147880207,-0.963584448908826,-1.07291415099671,-0.765500761324395,-0.783310546443622,-1.11375490732448,-0.848487261053341,-0.0820981872438417,-0.896740796684648,-0.851738558192455,2.3145697896186,-0.433992779528176,-0.812409938177386,-0.735647374390204,-0.789004458395535,-0.821788966237398,-0.383213407122348
"culture",-0.257096823067045,-0.411567831091462,-0.59448725901809,-0.839403719090352,-0.913242317611075,-0.963584448908826,-1.07291415099671,-0.765500761324395,-0.833508262725981,-0.209854276595928,-0.848487261053341,-0.274087801705782,-0.88276647856862,-0.851738558192455,-0.82345271361431,-0.467569717509231,-0.757382239281836,-0.584321234879723,-0.789004458395535,-0.821788966237398,-0.333035273481178
"culture",-0.205722605093264,-0.710586999215628,-0.59448725901809,-0.839403719090352,-0.641317284757045,-0.932654259099191,-1.07291415099671,-0.752882356586957,-0.532321965031826,0.694046354132625,-0.77538334801122,0.685860270603919,-0.784946251756423,-0.851738558192455,10.9441316735091,0.1032382281687,-0.675941244916422,-0.508658165124482,-0.789004458395535,-0.764159635554532,-0.398175994081091
"culture",-0.291825155945015,-0.731595048004569,-0.59448725901809,-0.839403719090352,-0.913242317611075,-0.963584448908826,-1.07291415099671,-0.765500761324395,-0.733112830161263,-1.11375490732448,-0.848487261053341,-0.0820981872438417,-0.896740796684648,-0.851738558192455,0.745558538002145,-0.467569717509231,-0.847627665470538,-0.792394676706634,-0.789004458395535,-0.821788966237398,-0.295684823987072
"culture",-0.134259312092896,-0.904220396276851,-0.59448725901809,-0.11381745343598,-0.731958962375055,-0.808933499860653,-0.832358990587101,-0.727645547112081,-0.833508262725981,0.694046354132625,-0.77538334801122,-0.0820981872438417,-0.72904897929231,-0.851738558192455,0.353305725098032,-0.400415841547122,-0.7837955347517,-0.754563141829014,-0.789004458395535,-0.821788966237398,-0.413510744452333
"culture",-0.283775844384987,-0.411222303973223,-0.59448725901809,-0.839403719090352,-0.86792147880207,-0.963584448908826,-1.07291415099671,-0.765500761324395,-0.833508262725981,-0.209854276595928,-0.848487261053341,0.109891427218098,-0.812894887988479,-0.851738558192455,-0.431199900710196,0.271122918073974,-0.72876783585615,-0.603237002318533,-0.789004458395535,-0.821788966237398,-0.2255640458483
"culture",-0.179499635421782,-0.885700142739232,-0.59448725901809,-0.839403719090352,-0.86792147880207,-0.870793879479922,-1.07291415099671,-0.765500761324395,-0.733112830161263,-0.661804591960205,-0.848487261053341,-0.274087801705782,-0.770971933640395,-0.851738558192455,1.53006416381037,-0.467569717509231,-0.819013262044852,-0.773478909267824,-0.789004458395535,-0.821788966237398,-0.412045608174957
"culture",-0.269478625268448,-0.735464951728847,-0.59448725901809,-0.839403719090352,-0.913242317611075,-0.963584448908826,-1.07291415099671,-0.765500761324395,-0.833508262725981,-1.11375490732448,-0.848487261053341,-0.0820981872438417,-0.896740796684648,-0.851738558192455,-0.82345271361431,-0.467569717509231,-0.836622125691428,-0.792394676706634,-0.789004458395535,-0.821788966237398,-0.373377666959683
"culture",-0.284505527019324,-0.723509713437772,-0.59448725901809,-0.839403719090352,-0.913242317611075,-0.963584448908826,-1.07291415099671,-0.765500761324395,-0.783310546443622,-1.11375490732448,-0.848487261053341,0.109891427218098,-0.896740796684648,-0.851738558192455,-0.82345271361431,-0.433992779528176,-0.836622125691428,-0.773478909267824,-0.789004458395535,-0.821788966237398,-0.337170736676289
"culture",-0.295633187192961,0.643050039198089,0.425545639955684,0.611768812218392,-0.278750574285006,-0.0666089444294256,-0.11069350935828,0.420629283994795,0.170446062921202,-0.661804591960205,0.321175347620601,0.877849885065859,0.207230334481575,0.402326137131448,-0.82345271361431,-0.333261965585012,-0.138870903695854,0.399298671938404,0.33959090891707,0.330797647419922,0.97331183117747
"culture",-0.285508840641537,-0.5712704651416,-0.59448725901809,0.611768812218392,-0.77727980118406,-0.468701411954674,-0.591803830177494,-0.702408737637204,-0.783310546443622,-1.11375490732448,-0.629175521926977,-0.0820981872438417,-0.631228752480113,-0.493434359528483,1.13781135090626,-0.467569717509231,-0.77278999497259,-0.716731606951394,-0.680485673077015,-0.706530304871666,-0.271994007965237
"culture",8.65045833043574,-0.461807474083436,-0.59448725901809,-0.11381745343598,-0.369392251903016,-0.932654259099191,-0.832358990587101,-0.765500761324395,-0.180937951055312,-1.11375490732448,-0.336759869758492,0.109891427218098,-0.840843524220535,-0.672586458860469,0.353305725098032,-0.467569717509231,-0.730968943811972,-0.565405467440913,-0.767300701331831,-0.821788966237398,-0.414121762459828
"culture",3.0392444775498,-0.498778875735025,-0.59448725901809,-0.839403719090352,-0.86792147880207,-0.963584448908826,-0.832358990587101,-0.765500761324395,-0.582519681314185,-1.11375490732448,-0.409863782800613,-0.0820981872438417,-0.896740796684648,-0.851738558192455,0.353305725098032,-0.467569717509231,-0.825616585912318,-0.735647374390204,-0.789004458395535,-0.821788966237398,-0.4135570226601
"culture",-0.279146920173412,-0.568575353619335,-0.59448725901809,-0.11381745343598,-0.142788057857991,-0.437771222145039,-0.11069350935828,-0.513132666575631,0.27084149548592,-0.661804591960205,-0.117448130632127,0.109891427218098,-0.477511253203803,-0.493434359528483,-0.0389470878060822,-0.131800337698684,-0.414009398173604,-0.414079327930432,-0.463448102439976,-0.706530304871666,-0.307635149797451
"culture",-0.281449980988038,-0.75004619611854,-0.59448725901809,-0.839403719090352,-0.913242317611075,-0.901724069289557,-0.832358990587101,-0.752882356586957,-0.783310546443622,-1.11375490732448,-0.848487261053341,-0.274087801705782,-0.896740796684648,-0.851738558192455,1.53006416381037,-0.467569717509231,-0.843225449558894,-0.754563141829014,-0.789004458395535,-0.821788966237398,-0.356357522351207
"culture",-0.180411738714703,-0.809545965879322,0.425545639955684,-0.11381745343598,-0.731958962375055,-0.468701411954674,-0.351248669767887,-0.437422238151002,-0.682915113878904,-0.209854276595928,-0.556071608884856,1.0698394995278,-0.770971933640395,-0.851738558192455,2.3145697896186,-0.400415841547122,-0.66273459718149,-0.546489700002103,-0.615374401885903,-0.533642312823068,-0.407457884284043
"culture",0.112076984742769,-0.906293558986286,-0.59448725901809,-0.839403719090352,-0.86792147880207,-0.932654259099191,-1.07291415099671,-0.765500761324395,-0.482124248749467,-1.11375490732448,-0.848487261053341,0.301881041680038,-0.896740796684648,-0.851738558192455,4.27583385413917,-0.400415841547122,-0.667136813093134,-0.697815839512584,-0.789004458395535,-0.821788966237398,-0.414137562192626
"culture",2.60485528429613,-0.740025909689604,0.425545639955684,1.33735507787276,-0.0974672190489864,0.861296749859609,0.129861651051327,1.34177282982778,-0.682915113878904,-0.209854276595928,0.467383173704844,0.301881041680038,0.207230334481575,-0.314282260196496,-0.431199900710196,-0.433992779528176,0.105452079400388,0.418214439377214,0.491517208362997,-0.130236998043006,-0.414030292248487
"culture",-0.13323319588836,-0.824887369929141,-0.59448725901809,-0.839403719090352,-0.913242317611075,-0.963584448908826,-1.07291415099671,-0.765500761324395,-0.833508262725981,-0.661804591960205,-0.848487261053341,-0.274087801705782,-0.896740796684648,-0.851738558192455,0.353305725098032,-0.467569717509231,-0.841024341603072,-0.773478909267824,-0.789004458395535,-0.821788966237398,-0.410071388379442
"culture",-0.0756794781050384,-0.235970949602323,-0.59448725901809,-0.839403719090352,-0.731958962375055,-0.654282550812481,-0.591803830177494,-0.677171928162328,-0.733112830161263,2.50184761558973,-0.702279434969099,-0.0820981872438417,-0.715074661176282,-0.851738558192455,-0.0389470878060822,-0.467569717509231,-0.770588887016768,-0.697815839512584,-0.767300701331831,-0.706530304871666,-0.392059785175748
"culture",-0.292714456655613,-0.600502059344633,-0.59448725901809,-0.839403719090352,-0.913242317611075,-0.963584448908826,-1.07291415099671,-0.765500761324395,-0.833508262725981,-1.11375490732448,-0.848487261053341,-0.274087801705782,-0.896740796684648,-0.851738558192455,1.53006416381037,-0.433992779528176,-0.832219909779784,-0.773478909267824,-0.789004458395535,-0.821788966237398,-0.200369758296759
"culture",-0.293694967695504,-0.383027291124908,-0.59448725901809,-0.839403719090352,-0.59599644594804,-0.654282550812481,-0.832358990587101,-0.702408737637204,-0.231135667337671,-1.11375490732448,-0.629175521926977,-0.274087801705782,-0.701100343060254,-0.851738558192455,-0.0389470878060822,-0.433992779528176,-0.726566727900328,-0.678900072073774,-0.637078158949607,-0.6489009741888,-0.0238828784258186
"culture",-0.0756794781050384,-0.235970949602323,-0.59448725901809,-0.839403719090352,-0.731958962375055,-0.654282550812481,-0.591803830177494,-0.677171928162328,-0.733112830161263,2.50184761558973,-0.702279434969099,-0.0820981872438417,-0.715074661176282,-0.851738558192455,-0.0389470878060822,-0.467569717509231,-0.770588887016768,-0.697815839512584,-0.767300701331831,-0.706530304871666,-0.392059785175748
"culture",-0.259969948439746,-0.660969305036485,-0.59448725901809,-0.839403719090352,-0.86792147880207,-0.932654259099191,-1.07291415099671,-0.765500761324395,-0.783310546443622,-1.11375490732448,-0.848487261053341,-0.274087801705782,-0.88276647856862,-0.851738558192455,0.745558538002145,-0.467569717509231,-0.823415477956496,-0.792394676706634,-0.789004458395535,-0.821788966237398,-0.369712490856249
"culture",-0.235844816341983,-0.780037949981698,-0.59448725901809,-0.839403719090352,-0.913242317611075,-0.932654259099191,-1.07291415099671,-0.765500761324395,-0.783310546443622,-1.11375490732448,-0.848487261053341,-0.274087801705782,-0.896740796684648,-0.851738558192455,3.49132822833094,-0.400415841547122,-0.812409938177386,-0.754563141829014,-0.789004458395535,-0.821788966237398,-0.398516374902441
"culture",-0.192492546829443,-0.345503046084136,0.425545639955684,2.78852760918151,0.582345363086087,1.54176092567157,1.33263745309936,1.44272006772729,0.170446062921202,-0.209854276595928,0.686694912831208,-0.0820981872438417,0.62645987796242,0.044021938467476,1.53006416381037,-0.366838903566067,0.182490857854159,0.474961741693644,1.0341111349556,0.791832292882851,-0.375833836904365
"culture",-0.282179663622375,0.750163445852228,-0.59448725901809,-0.11381745343598,-0.822600639993065,-0.901724069289557,-0.832358990587101,-0.765500761324395,-0.833508262725981,-0.661804591960205,-0.848487261053341,-0.466077416167722,-0.896740796684648,-0.314282260196496,0.745558538002145,-0.467569717509231,-0.82781769386814,-0.792394676706634,-0.789004458395535,-0.821788966237398,0.154970385610271
"culture",-0.206931141956384,0.435733768254596,-0.59448725901809,-0.839403719090352,-0.731958962375055,-0.778003310051019,-0.832358990587101,-0.727645547112081,-0.682915113878904,-1.11375490732448,-0.848487261053341,-0.0820981872438417,-0.854817842336563,-0.851738558192455,1.53006416381037,-0.467569717509231,-0.803605506354098,-0.678900072073774,-0.745596944268127,-0.821788966237398,-0.310401644476708
"culture",-0.136585175489845,-0.610522345773568,-0.59448725901809,-0.839403719090352,-0.641317284757045,-0.963584448908826,-1.07291415099671,-0.765500761324395,-0.482124248749467,-1.11375490732448,-0.77538334801122,0.877849885065859,-0.896740796684648,-0.672586458860469,4.27583385413917,-0.333261965585012,-0.770588887016768,-0.641068537196153,-0.767300701331831,-0.821788966237398,-0.400486592230462
"culture",-0.292646048908644,-0.812033761130644,-0.59448725901809,-0.839403719090352,-0.913242317611075,-0.963584448908826,-0.832358990587101,-0.765500761324395,-0.582519681314185,-1.11375490732448,-0.848487261053341,-0.274087801705782,-0.88276647856862,-0.851738558192455,0.745558538002145,-0.400415841547122,-0.830018801823962,-0.792394676706634,-0.789004458395535,-0.821788966237398,-0.339547892763479
"culture",-0.156697053098755,0.0888245415424833,0.425545639955684,-0.839403719090352,0.129136974996038,0.273623143476554,-0.591803830177494,-0.248146167089429,0.622225509462435,0.694046354132625,0.101863608494237,-0.274087801705782,0.193256016365547,0.044021938467476,0.353305725098032,0.136815166149755,-0.00460331839071162,0.153393695233872,-0.311521802994048,-0.0149783366772739,-0.363363681014484
"culture",-0.250666494851951,-0.378880965706038,-0.59448725901809,-0.839403719090352,-0.913242317611075,-0.747073120241384,-0.832358990587101,-0.740263951849519,-0.582519681314185,-1.11375490732448,-0.848487261053341,-0.0820981872438417,-0.840843524220535,-0.851738558192455,0.745558538002145,-0.433992779528176,-0.770588887016768,-0.716731606951394,-0.745596944268127,-0.764159635554532,-0.338309892023568
"culture",-0.299190390035353,-0.540311235347372,-0.59448725901809,0.611768812218392,-0.324071413094011,0.211762763857285,0.370416811460934,-0.0336332865529798,-0.130740234772953,0.242096038768348,-0.0443442175900061,0.301881041680038,-0.547382843783944,-0.493434359528483,1.53006416381037,-0.433992779528176,-0.297350676515038,-0.18709011866471,-0.116187989420713,-0.130236998043006,0.178847258716007
"culture",-0.0959281712078868,-0.649428699287297,-0.59448725901809,-0.839403719090352,-0.822600639993065,-0.932654259099191,-1.07291415099671,-0.765500761324395,-0.833508262725981,-0.209854276595928,-0.848487261053341,-0.274087801705782,-0.88276647856862,-0.851738558192455,-0.0389470878060822,-0.433992779528176,-0.821214370000674,-0.792394676706634,-0.789004458395535,-0.821788966237398,-0.404612620647152
"culture",-0.289157253813221,-0.635469403710435,-0.59448725901809,-0.839403719090352,-0.324071413094011,-0.839863689670288,-0.591803830177494,-0.702408737637204,0.220643779203561,1.1459966694969,-0.702279434969099,0.301881041680038,-0.659177388712169,-0.851738558192455,0.745558538002145,-0.366838903566067,-0.473439312980798,-0.451910862808052,-0.767300701331831,-0.821788966237398,-0.269050247912492
"culture",-0.22610811369005,-0.819773568579201,-0.59448725901809,-0.839403719090352,-0.913242317611075,-0.963584448908826,-1.07291415099671,-0.765500761324395,-0.833508262725981,-0.661804591960205,-0.77538334801122,-0.274087801705782,-0.896740796684648,-0.851738558192455,-0.431199900710196,-0.232531151641848,-0.82781769386814,-0.773478909267824,-0.789004458395535,-0.821788966237398,-0.404297274021759
"culture",-0.225241615561775,-0.775891624562828,-0.59448725901809,-0.839403719090352,-0.641317284757045,-0.963584448908826,-1.07291415099671,-0.765500761324395,-0.532321965031826,-0.209854276595928,-0.77538334801122,1.64580834291362,-0.854817842336563,-0.851738558192455,-0.0389470878060822,-0.299685027603957,-0.79480107453081,-0.603237002318533,-0.767300701331831,-0.821788966237398,-0.400278160544639
"culture",-0.284683387161443,-0.391458152809943,-0.59448725901809,-0.11381745343598,-0.641317284757045,-0.963584448908826,-1.07291415099671,-0.677171928162328,0.27084149548592,0.694046354132625,-0.702279434969099,12.2052371383203,-0.784946251756423,-0.851738558192455,1.53006416381037,0.136815166149755,-0.576891386904432,0.985687462541518,-0.789004458395535,-0.821788966237398,-0.209118798398238
"culture",-0.282731486114592,-0.422555593451467,-0.59448725901809,-0.839403719090352,-0.731958962375055,-0.963584448908826,-1.07291415099671,-0.677171928162328,0.220643779203561,-0.661804591960205,-0.77538334801122,12.2052371383203,-0.840843524220535,-0.851738558192455,1.53006416381037,0.1032382281687,-0.711158972209574,0.910024392786277,-0.767300701331831,-0.821788966237398,-0.238778983611762
"culture",-0.293432737998789,-0.339836401345014,-0.59448725901809,-0.839403719090352,-0.641317284757045,-0.963584448908826,-1.07291415099671,-0.677171928162328,0.220643779203561,0.242096038768348,-0.702279434969099,12.2052371383203,-0.770971933640395,-0.851738558192455,1.13781135090626,0.371853732017138,-0.482243744804086,1.17484513692962,-0.789004458395535,-0.821788966237398,-0.00330797042981768
"culture",-0.207460161866278,-0.390767098573465,-0.59448725901809,-0.11381745343598,-0.641317284757045,-0.963584448908826,-1.07291415099671,-0.677171928162328,0.220643779203561,0.694046354132625,-0.702279434969099,12.3972267527823,-0.784946251756423,-0.851738558192455,1.53006416381037,0.304699856055028,-0.592299142595186,0.947855927663897,-0.789004458395535,-0.821788966237398,-0.373316231703086
"culture",-0.298748019938286,-0.390767098573465,-0.59448725901809,-0.839403719090352,-0.641317284757045,-0.963584448908826,-1.07291415099671,-0.677171928162328,0.220643779203561,0.242096038768348,-0.702279434969099,12.2052371383203,-0.770971933640395,-0.851738558192455,1.13781135090626,0.338276794036083,-0.493249284583196,1.15592936949081,-0.789004458395535,-0.821788966237398,0.33931811685962
"culture",-0.298777663295306,-0.374734640287168,-0.59448725901809,-0.839403719090352,-0.641317284757045,-0.963584448908826,-1.07291415099671,-0.677171928162328,0.220643779203561,0.242096038768348,-0.77538334801122,12.3972267527823,-0.770971933640395,-0.851738558192455,1.53006416381037,0.271122918073974,-0.605505790330118,0.947855927663897,-0.789004458395535,-0.821788966237398,0.366241387469762
"culture",1.31042337382306,-0.852391328540977,0.425545639955684,-0.11381745343598,0.446382846659072,0.0571118148091123,-0.351248669767887,-0.273382976564306,1.22459810485074,0.242096038768348,-0.117448130632127,0.493870656141979,0.346973515641857,-0.314282260196496,1.53006416381037,-0.0982233997176287,0.0460221645931944,-0.224921653542331,-0.224706774739233,-0.187866328725872,-0.414164225540325
"culture",0.293451004798362,-0.0659716074286586,-0.59448725901809,-0.839403719090352,1.17151626760315,0.366413712905457,0.129861651051327,0.0673139513465257,1.07400495600367,-0.661804591960205,0.759798825873329,0.301881041680038,0.416845106221998,0.223174037799462,-0.431199900710196,-0.198954213660793,0.455428244376087,0.550624811448885,-0.246410531802936,-0.187866328725872,-0.403817693921766
"culture",-0.176854535872311,-0.780037949981698,-0.59448725901809,-0.839403719090352,-0.913242317611075,-0.963584448908826,-1.07291415099671,-0.765500761324395,-0.582519681314185,-1.11375490732448,-0.848487261053341,-0.274087801705782,-0.868792160452592,-0.851738558192455,0.745558538002145,-0.232531151641848,-0.752980023370192,-0.716731606951394,-0.789004458395535,-0.821788966237398,-0.405933991641296
"culture",-0.226837796324387,-0.878651389527153,0.425545639955684,0.611768812218392,0.718307879513102,0.0261816249994778,-0.591803830177494,0.0420771418716493,1.02380723972131,-0.209854276595928,0.613590999789086,0.877849885065859,0.235178970713632,-0.672586458860469,1.13781135090626,0.203969042111864,0.539070346697323,0.437130206816024,0.165960852407438,0.330797647419922,-0.409858628975486
"culture",-0.267221169618469,-0.811826444859701,-0.59448725901809,-0.839403719090352,-0.822600639993065,-0.963584448908826,-1.07291415099671,-0.765500761324395,-0.833508262725981,-1.11375490732448,-0.848487261053341,-0.274087801705782,-0.896740796684648,-0.851738558192455,1.13781135090626,0.136815166149755,-0.788197750663344,-0.697815839512584,-0.789004458395535,-0.821788966237398,-0.391290208879045
"culture",0.546853821895933,-0.916313845415221,-0.59448725901809,-0.839403719090352,-0.913242317611075,-0.963584448908826,-1.07291415099671,-0.765500761324395,-0.833508262725981,-1.11375490732448,-0.848487261053341,-0.274087801705782,-0.854817842336563,-0.851738558192455,-0.431199900710196,-0.0310695237555192,-0.836622125691428,-0.773478909267824,-0.789004458395535,-0.821788966237398,-0.414413743677923
"culture",-0.0792366809474307,-0.749631563576653,-0.59448725901809,-0.839403719090352,-0.913242317611075,-0.963584448908826,-1.07291415099671,-0.765500761324395,-0.682915113878904,-1.11375490732448,-0.848487261053341,-0.0820981872438417,-0.896740796684648,-0.851738558192455,-0.82345271361431,0.371853732017138,-0.845426557514716,-0.754563141829014,-0.789004458395535,-0.821788966237398,-0.408653700937328
"culture",-0.0792366809474307,-0.749631563576653,-0.59448725901809,-0.839403719090352,-0.913242317611075,-0.963584448908826,-1.07291415099671,-0.765500761324395,-0.682915113878904,-1.11375490732448,-0.848487261053341,-0.0820981872438417,-0.896740796684648,-0.851738558192455,-0.82345271361431,0.371853732017138,-0.845426557514716,-0.754563141829014,-0.789004458395535,-0.821788966237398,-0.408653700937328
"culture",-0.278348829792106,-0.560213597357947,-0.59448725901809,-0.839403719090352,-0.86792147880207,-0.963584448908826,-1.07291415099671,-0.765500761324395,-0.833508262725981,-0.661804591960205,-0.848487261053341,-0.274087801705782,-0.896740796684648,-0.851738558192455,0.353305725098032,-0.131800337698684,-0.814611046133208,-0.773478909267824,-0.789004458395535,-0.821788966237398,-0.308541534491151
"culture",-0.299030771959092,-0.918870746090191,-0.59448725901809,-0.839403719090352,-0.913242317611075,-0.932654259099191,-0.832358990587101,-0.765500761324395,-0.833508262725981,-0.661804591960205,-0.848487261053341,-0.274087801705782,-0.896740796684648,-0.851738558192455,-0.0389470878060822,-0.232531151641848,-0.845426557514716,-0.792394676706634,-0.789004458395535,-0.821788966237398,-0.402395274518955
"culture",-0.283616226308725,-0.319657617639847,-0.59448725901809,-0.839403719090352,-0.822600639993065,-0.932654259099191,-0.832358990587101,-0.765500761324395,-0.682915113878904,-1.11375490732448,-0.77538334801122,0.109891427218098,-0.88276647856862,-0.493434359528483,3.88358104123505,-0.400415841547122,-0.689147892651354,-0.641068537196153,-0.789004458395535,-0.821788966237398,-0.193763205256193
"culture",-0.27732271358757,-0.689855372121279,-0.59448725901809,-0.11381745343598,-0.913242317611075,-0.901724069289557,-0.832358990587101,-0.765500761324395,-0.783310546443622,-1.11375490732448,-0.848487261053341,0.109891427218098,-0.88276647856862,-0.672586458860469,-0.0389470878060822,-0.366838903566067,-0.768387779060946,-0.697815839512584,-0.789004458395535,-0.821788966237398,-0.348625736417033
"culture",-0.234957795889617,-0.0721910955569634,0.425545639955684,0.611768812218392,0.763628718322107,0.242692953666919,0.851527132280148,-0.248146167089429,0.0198529140741246,-1.11375490732448,0.248071434578479,0.493870656141979,0.877997604050926,0.402326137131448,1.92231697671449,0.136815166149755,0.389395005701427,0.115562160356252,0.578332236617813,0.734202962199985,-0.322704075294117
"culture",-0.192086660864093,-0.186906098812363,-0.59448725901809,-0.11381745343598,-0.641317284757045,-0.592422171193212,-0.832358990587101,-0.58884309500026,-0.130740234772953,0.242096038768348,-0.482967695842734,-0.466077416167722,-0.50545988943586,0.760630335795421,0.353305725098032,-0.433992779528176,-0.594500250551008,-0.603237002318533,-0.571966887758495,-0.418383651457336,-0.36546505215739
